"Selection","View","Channel","Start_DateTime_ISO8601","End_DateTime_ISO8601","Low.Freq..Hz.","High.Freq..Hz.","Species","Detection_Confidence"
203,"Spectrogram 1",1,"2009-03-28T01:56:22-05:00","2009-03-28T01:56:24-05:00",112.948,289.256,"RIWH","Detected"
204,"Spectrogram 1",1,"2009-03-28T01:56:35-05:00","2009-03-28T01:56:38-05:00",96.419,220.386,"RIWH","Detected"
205,"Spectrogram 1",1,"2009-03-28T01:57:13-05:00","2009-03-28T01:57:15-05:00",93.664,187.328,"RIWH","Detected"
206,"Spectrogram 1",1,"2009-03-28T01:57:18-05:00","2009-03-28T01:57:20-05:00",77.135,242.424,"RIWH","Detected"
207,"Spectrogram 1",1,"2009-03-28T01:57:21-05:00","2009-03-28T01:57:23-05:00",101.928,245.179,"RIWH","Detected"
208,"Spectrogram 1",1,"2009-03-28T01:57:44-05:00","2009-03-28T01:57:46-05:00",99.174,258.953,"RIWH","Possibly_Detected"
209,"Spectrogram 1",1,"2009-03-28T01:58:06-05:00","2009-03-28T01:58:08-05:00",110.193,212.121,"RIWH","Detected"
210,"Spectrogram 1",1,"2009-03-28T01:58:47-05:00","2009-03-28T01:58:49-05:00",104.683,239.669,"RIWH","Detected"
211,"Spectrogram 1",1,"2009-03-28T01:59:24-05:00","2009-03-28T01:59:26-05:00",85.399,151.515,"RIWH","Detected"
212,"Spectrogram 1",1,"2009-03-28T01:59:46-05:00","2009-03-28T01:59:49-05:00",112.948,289.256,"RIWH","Detected"
213,"Spectrogram 1",1,"2009-03-28T02:00:48-05:00","2009-03-28T02:00:49-05:00",112.948,179.063,"RIWH","Detected"
214,"Spectrogram 1",1,"2009-03-28T02:01:05-05:00","2009-03-28T02:01:07-05:00",77.135,190.083,"RIWH","Detected"
215,"Spectrogram 1",1,"2009-03-28T02:01:42-05:00","2009-03-28T02:01:44-05:00",134.986,286.501,"RIWH","Detected"
216,"Spectrogram 1",1,"2009-03-28T02:03:17-05:00","2009-03-28T02:03:19-05:00",112.948,176.309,"RIWH","Possibly_Detected"
217,"Spectrogram 1",1,"2009-03-28T02:03:25-05:00","2009-03-28T02:03:27-05:00",77.135,184.573,"RIWH","Possibly_Detected"
218,"Spectrogram 1",1,"2009-03-28T02:03:31-05:00","2009-03-28T02:03:33-05:00",79.89,214.876,"RIWH","Possibly_Detected"
219,"Spectrogram 1",1,"2009-03-28T02:03:34-05:00","2009-03-28T02:03:37-05:00",71.625,223.14,"RIWH","Possibly_Detected"
220,"Spectrogram 1",1,"2009-03-28T02:04:01-05:00","2009-03-28T02:04:03-05:00",101.928,253.444,"RIWH","Detected"
221,"Spectrogram 1",1,"2009-03-28T02:04:37-05:00","2009-03-28T02:04:40-05:00",101.928,231.405,"RIWH","Detected"
222,"Spectrogram 1",1,"2009-03-28T02:06:13-05:00","2009-03-28T02:06:15-05:00",104.683,283.747,"RIWH","Detected"
223,"Spectrogram 1",1,"2009-03-28T02:06:34-05:00","2009-03-28T02:06:36-05:00",85.399,242.424,"RIWH","Detected"
224,"Spectrogram 1",1,"2009-03-28T02:07:08-05:00","2009-03-28T02:07:10-05:00",126.722,247.934,"RIWH","Detected"
225,"Spectrogram 1",1,"2009-03-28T02:07:14-05:00","2009-03-28T02:07:16-05:00",74.38,179.063,"RIWH","Possibly_Detected"
226,"Spectrogram 1",1,"2009-03-28T02:08:44-05:00","2009-03-28T02:08:46-05:00",110.193,223.14,"RIWH","Detected"
227,"Spectrogram 1",1,"2009-03-28T02:09:08-05:00","2009-03-28T02:09:10-05:00",112.948,212.121,"RIWH","Detected"
228,"Spectrogram 1",1,"2009-03-28T02:09:48-05:00","2009-03-28T02:09:51-05:00",99.174,286.501,"RIWH","Detected"
229,"Spectrogram 1",1,"2009-03-28T02:10:14-05:00","2009-03-28T02:10:16-05:00",101.928,206.612,"RIWH","Detected"
230,"Spectrogram 1",1,"2009-03-28T02:11:17-05:00","2009-03-28T02:11:20-05:00",107.438,231.405,"RIWH","Detected"
231,"Spectrogram 1",1,"2009-03-28T02:11:47-05:00","2009-03-28T02:11:50-05:00",107.438,228.65,"RIWH","Detected"
232,"Spectrogram 1",1,"2009-03-28T02:12:17-05:00","2009-03-28T02:12:19-05:00",82.645,280.992,"RIWH","Detected"
233,"Spectrogram 1",1,"2009-03-28T02:13:32-05:00","2009-03-28T02:13:34-05:00",101.928,225.895,"RIWH","Possibly_Detected"
234,"Spectrogram 1",1,"2009-03-28T02:13:57-05:00","2009-03-28T02:13:59-05:00",57.851,195.592,"RIWH","Detected"
235,"Spectrogram 1",1,"2009-03-28T02:17:52-05:00","2009-03-28T02:17:54-05:00",55.096,264.463,"RIWH","Detected"
236,"Spectrogram 1",1,"2009-03-28T02:21:24-05:00","2009-03-28T02:21:26-05:00",110.193,201.102,"RIWH","Possibly_Detected"
237,"Spectrogram 1",1,"2009-03-28T02:24:12-05:00","2009-03-28T02:24:14-05:00",74.38,140.496,"RIWH","Possibly_Detected"
238,"Spectrogram 1",1,"2009-03-28T02:30:49-05:00","2009-03-28T02:30:51-05:00",82.645,179.063,"RIWH","Detected"
239,"Spectrogram 1",1,"2009-03-28T02:33:52-05:00","2009-03-28T02:33:54-05:00",71.625,129.477,"RIWH","Detected"
240,"Spectrogram 1",1,"2009-03-28T02:33:55-05:00","2009-03-28T02:33:56-05:00",71.625,129.477,"RIWH","Detected"
241,"Spectrogram 1",1,"2009-03-28T02:39:11-05:00","2009-03-28T02:39:13-05:00",85.399,146.006,"RIWH","Detected"
242,"Spectrogram 1",1,"2009-03-28T02:40:42-05:00","2009-03-28T02:40:44-05:00",74.38,179.063,"RIWH","Detected"
243,"Spectrogram 1",1,"2009-03-28T03:10:09-05:00","2009-03-28T03:10:10-05:00",79.89,181.818,"RIWH","Possibly_Detected"
244,"Spectrogram 1",1,"2009-03-28T03:18:14-05:00","2009-03-28T03:18:16-05:00",88.154,168.044,"RIWH","Possibly_Detected"
245,"Spectrogram 1",1,"2009-03-28T03:46:55-05:00","2009-03-28T03:46:57-05:00",110.193,159.78,"RIWH","Possibly_Detected"
246,"Spectrogram 1",1,"2009-03-28T03:47:08-05:00","2009-03-28T03:47:10-05:00",99.174,170.799,"RIWH","Detected"
247,"Spectrogram 1",1,"2009-03-28T03:47:29-05:00","2009-03-28T03:47:31-05:00",90.909,165.289,"RIWH","Detected"
248,"Spectrogram 1",1,"2009-03-28T03:49:33-05:00","2009-03-28T03:49:35-05:00",90.909,190.083,"RIWH","Detected"
249,"Spectrogram 1",1,"2009-03-28T03:51:19-05:00","2009-03-28T03:51:21-05:00",82.645,225.895,"RIWH","Detected"
250,"Spectrogram 1",1,"2009-03-28T03:52:20-05:00","2009-03-28T03:52:22-05:00",96.419,201.102,"RIWH","Detected"
251,"Spectrogram 1",1,"2009-03-28T04:30:49-05:00","2009-03-28T04:30:50-05:00",93.664,137.741,"RIWH","Possibly_Detected"
252,"Spectrogram 1",1,"2009-03-28T04:32:07-05:00","2009-03-28T04:32:08-05:00",66.116,165.289,"RIWH","Detected"
253,"Spectrogram 1",1,"2009-03-28T04:32:09-05:00","2009-03-28T04:32:11-05:00",88.154,190.083,"RIWH","Detected"
254,"Spectrogram 1",1,"2009-03-28T04:32:12-05:00","2009-03-28T04:32:13-05:00",82.645,154.27,"RIWH","Detected"
255,"Spectrogram 1",1,"2009-03-28T04:44:03-05:00","2009-03-28T04:44:05-05:00",85.399,190.083,"RIWH","Detected"
256,"Spectrogram 1",1,"2009-03-28T04:44:17-05:00","2009-03-28T04:44:18-05:00",96.419,173.554,"RIWH","Detected"
257,"Spectrogram 1",1,"2009-03-28T04:44:22-05:00","2009-03-28T04:44:23-05:00",93.664,151.515,"RIWH","Detected"
258,"Spectrogram 1",1,"2009-03-28T04:44:29-05:00","2009-03-28T04:44:30-05:00",88.154,146.006,"RIWH","Detected"
259,"Spectrogram 1",1,"2009-03-28T04:44:34-05:00","2009-03-28T04:44:36-05:00",90.909,173.554,"RIWH","Detected"
260,"Spectrogram 1",1,"2009-03-28T04:58:09-05:00","2009-03-28T04:58:11-05:00",77.135,151.515,"RIWH","Possibly_Detected"
261,"Spectrogram 1",1,"2009-03-28T04:58:41-05:00","2009-03-28T04:58:42-05:00",107.438,154.27,"RIWH","Possibly_Detected"
262,"Spectrogram 1",1,"2009-03-28T05:30:40-05:00","2009-03-28T05:30:43-05:00",63.361,154.27,"RIWH","Detected"
263,"Spectrogram 1",1,"2009-03-28T05:31:05-05:00","2009-03-28T05:31:08-05:00",107.438,217.631,"RIWH","Detected"
264,"Spectrogram 1",1,"2009-03-28T05:31:41-05:00","2009-03-28T05:31:43-05:00",90.909,187.328,"RIWH","Possibly_Detected"
265,"Spectrogram 1",1,"2009-03-28T05:32:00-05:00","2009-03-28T05:32:02-05:00",63.361,162.534,"RIWH","Detected"
266,"Spectrogram 1",1,"2009-03-28T05:32:15-05:00","2009-03-28T05:32:18-05:00",74.38,162.534,"RIWH","Detected"
267,"Spectrogram 1",1,"2009-03-28T05:35:30-05:00","2009-03-28T05:35:32-05:00",82.645,165.289,"RIWH","Detected"
268,"Spectrogram 1",1,"2009-03-28T05:35:35-05:00","2009-03-28T05:35:36-05:00",96.419,132.231,"RIWH","Possibly_Detected"
269,"Spectrogram 1",1,"2009-03-28T05:36:34-05:00","2009-03-28T05:36:36-05:00",110.193,173.554,"RIWH","Possibly_Detected"
270,"Spectrogram 1",1,"2009-03-28T05:38:53-05:00","2009-03-28T05:38:55-05:00",101.928,198.347,"RIWH","Detected"
271,"Spectrogram 1",1,"2009-03-28T05:38:57-05:00","2009-03-28T05:38:59-05:00",85.399,187.328,"RIWH","Possibly_Detected"
272,"Spectrogram 1",1,"2009-03-28T05:39:47-05:00","2009-03-28T05:39:49-05:00",90.909,179.063,"RIWH","Detected"
273,"Spectrogram 1",1,"2009-03-28T05:40:16-05:00","2009-03-28T05:40:18-05:00",79.89,159.78,"RIWH","Detected"
274,"Spectrogram 1",1,"2009-03-28T05:40:59-05:00","2009-03-28T05:41:01-05:00",77.135,168.044,"RIWH","Detected"
275,"Spectrogram 1",1,"2009-03-28T05:41:02-05:00","2009-03-28T05:41:04-05:00",79.89,148.76,"RIWH","Detected"
276,"Spectrogram 1",1,"2009-03-28T05:41:33-05:00","2009-03-28T05:41:34-05:00",44.077,110.193,"RIWH","Detected"
277,"Spectrogram 1",1,"2009-03-28T05:44:03-05:00","2009-03-28T05:44:04-05:00",85.399,176.309,"RIWH","Detected"
278,"Spectrogram 1",1,"2009-03-28T05:44:43-05:00","2009-03-28T05:44:45-05:00",79.89,231.405,"RIWH","Detected"
279,"Spectrogram 1",1,"2009-03-28T05:45:41-05:00","2009-03-28T05:45:43-05:00",110.193,214.876,"RIWH","Detected"
280,"Spectrogram 1",1,"2009-03-28T05:44:27-05:00","2009-03-28T05:44:29-05:00",101.928,195.592,"RIWH","Possibly_Detected"
281,"Spectrogram 1",1,"2009-03-28T05:46:24-05:00","2009-03-28T05:46:27-05:00",71.625,146.006,"RIWH","Detected"
282,"Spectrogram 1",1,"2009-03-28T05:46:31-05:00","2009-03-28T05:46:33-05:00",85.399,165.289,"RIWH","Detected"
283,"Spectrogram 1",1,"2009-03-28T05:47:15-05:00","2009-03-28T05:47:17-05:00",101.928,209.366,"RIWH","Detected"
284,"Spectrogram 1",1,"2009-03-28T05:47:22-05:00","2009-03-28T05:47:23-05:00",107.438,168.044,"RIWH","Detected"
285,"Spectrogram 1",1,"2009-03-28T05:47:33-05:00","2009-03-28T05:47:34-05:00",96.419,148.76,"RIWH","Detected"
286,"Spectrogram 1",1,"2009-03-28T05:47:45-05:00","2009-03-28T05:47:48-05:00",79.89,170.799,"RIWH","Detected"
287,"Spectrogram 1",1,"2009-03-28T05:48:48-05:00","2009-03-28T05:48:51-05:00",104.683,201.102,"RIWH","Detected"
288,"Spectrogram 1",1,"2009-03-28T05:49:32-05:00","2009-03-28T05:49:34-05:00",99.174,239.669,"RIWH","Detected"
289,"Spectrogram 1",1,"2009-03-28T05:49:52-05:00","2009-03-28T05:49:54-05:00",143.251,242.424,"RIWH","Detected"
290,"Spectrogram 1",1,"2009-03-28T05:50:04-05:00","2009-03-28T05:50:06-05:00",88.154,195.592,"RIWH","Possibly_Detected"
291,"Spectrogram 1",1,"2009-03-28T05:50:06-05:00","2009-03-28T05:50:08-05:00",96.419,261.708,"RIWH","Detected"
292,"Spectrogram 1",1,"2009-03-28T05:50:16-05:00","2009-03-28T05:50:17-05:00",74.38,176.309,"RIWH","Detected"
293,"Spectrogram 1",1,"2009-03-28T05:50:44-05:00","2009-03-28T05:50:47-05:00",74.38,214.876,"RIWH","Detected"
294,"Spectrogram 1",1,"2009-03-28T05:51:20-05:00","2009-03-28T05:51:22-05:00",77.135,126.722,"RIWH","Detected"
295,"Spectrogram 1",1,"2009-03-28T05:51:23-05:00","2009-03-28T05:51:26-05:00",74.38,168.044,"RIWH","Detected"
296,"Spectrogram 1",1,"2009-03-28T05:52:01-05:00","2009-03-28T05:52:03-05:00",121.212,195.592,"RIWH","Detected"
297,"Spectrogram 1",1,"2009-03-28T05:52:15-05:00","2009-03-28T05:52:17-05:00",118.457,187.328,"RIWH","Detected"
298,"Spectrogram 1",1,"2009-03-28T05:52:26-05:00","2009-03-28T05:52:28-05:00",110.193,159.78,"RIWH","Detected"
299,"Spectrogram 1",1,"2009-03-28T05:52:45-05:00","2009-03-28T05:52:47-05:00",99.174,170.799,"RIWH","Detected"
300,"Spectrogram 1",1,"2009-03-28T05:52:56-05:00","2009-03-28T05:52:58-05:00",88.154,126.722,"RIWH","Detected"
301,"Spectrogram 1",1,"2009-03-28T05:53:02-05:00","2009-03-28T05:53:04-05:00",110.193,198.347,"RIWH","Detected"
302,"Spectrogram 1",1,"2009-03-28T05:53:40-05:00","2009-03-28T05:53:42-05:00",107.438,192.837,"RIWH","Detected"
303,"Spectrogram 1",1,"2009-03-28T05:53:50-05:00","2009-03-28T05:53:52-05:00",85.399,154.27,"RIWH","Possibly_Detected"
304,"Spectrogram 1",1,"2009-03-28T05:54:00-05:00","2009-03-28T05:54:02-05:00",112.948,195.592,"RIWH","Detected"
305,"Spectrogram 1",1,"2009-03-28T05:54:26-05:00","2009-03-28T05:54:28-05:00",57.851,168.044,"RIWH","Detected"
306,"Spectrogram 1",1,"2009-03-28T05:54:35-05:00","2009-03-28T05:54:38-05:00",77.135,184.573,"RIWH","Detected"
307,"Spectrogram 1",1,"2009-03-28T05:54:42-05:00","2009-03-28T05:54:43-05:00",52.342,132.231,"RIWH","Detected"
308,"Spectrogram 1",1,"2009-03-28T05:56:09-05:00","2009-03-28T05:56:11-05:00",82.645,151.515,"RIWH","Detected"
309,"Spectrogram 1",1,"2009-03-28T05:59:47-05:00","2009-03-28T05:59:49-05:00",101.928,184.573,"RIWH","Possibly_Detected"
310,"Spectrogram 1",1,"2009-03-28T06:00:40-05:00","2009-03-28T06:00:42-05:00",93.664,214.876,"RIWH","Detected"
311,"Spectrogram 1",1,"2009-03-28T06:00:43-05:00","2009-03-28T06:00:44-05:00",88.154,181.818,"RIWH","Detected"
312,"Spectrogram 1",1,"2009-03-28T06:01:11-05:00","2009-03-28T06:01:14-05:00",88.154,253.444,"RIWH","Detected"
313,"Spectrogram 1",1,"2009-03-28T06:02:00-05:00","2009-03-28T06:02:02-05:00",126.722,225.895,"RIWH","Detected"
314,"Spectrogram 1",1,"2009-03-28T06:02:09-05:00","2009-03-28T06:02:11-05:00",93.664,179.063,"RIWH","Detected"
315,"Spectrogram 1",1,"2009-03-28T06:02:24-05:00","2009-03-28T06:02:26-05:00",110.193,170.799,"RIWH","Detected"
316,"Spectrogram 1",1,"2009-03-28T06:02:29-05:00","2009-03-28T06:02:32-05:00",101.928,217.631,"RIWH","Detected"
317,"Spectrogram 1",1,"2009-03-28T06:04:07-05:00","2009-03-28T06:04:08-05:00",96.419,157.025,"RIWH","Possibly_Detected"
318,"Spectrogram 1",1,"2009-03-28T06:04:45-05:00","2009-03-28T06:04:47-05:00",85.399,228.65,"RIWH","Detected"
319,"Spectrogram 1",1,"2009-03-28T06:05:05-05:00","2009-03-28T06:05:07-05:00",85.399,146.006,"RIWH","Detected"
320,"Spectrogram 1",1,"2009-03-28T06:05:20-05:00","2009-03-28T06:05:22-05:00",85.399,220.386,"RIWH","Detected"
321,"Spectrogram 1",1,"2009-03-28T06:05:27-05:00","2009-03-28T06:05:30-05:00",96.419,181.818,"RIWH","Possibly_Detected"
322,"Spectrogram 1",1,"2009-03-28T06:05:33-05:00","2009-03-28T06:05:35-05:00",82.645,181.818,"RIWH","Possibly_Detected"
323,"Spectrogram 1",1,"2009-03-28T06:05:48-05:00","2009-03-28T06:05:50-05:00",90.909,201.102,"RIWH","Detected"
324,"Spectrogram 1",1,"2009-03-28T06:05:55-05:00","2009-03-28T06:05:57-05:00",104.683,198.347,"RIWH","Detected"
325,"Spectrogram 1",1,"2009-03-28T06:06:07-05:00","2009-03-28T06:06:09-05:00",107.438,236.915,"RIWH","Detected"
326,"Spectrogram 1",1,"2009-03-28T06:06:25-05:00","2009-03-28T06:06:27-05:00",107.438,192.837,"RIWH","Detected"
327,"Spectrogram 1",1,"2009-03-28T06:06:48-05:00","2009-03-28T06:06:50-05:00",74.38,214.876,"RIWH","Detected"
328,"Spectrogram 1",1,"2009-03-28T06:06:52-05:00","2009-03-28T06:06:54-05:00",77.135,165.289,"RIWH","Detected"
329,"Spectrogram 1",1,"2009-03-28T06:06:56-05:00","2009-03-28T06:06:58-05:00",74.38,134.986,"RIWH","Detected"
330,"Spectrogram 1",1,"2009-03-28T06:07:05-05:00","2009-03-28T06:07:06-05:00",82.645,162.534,"RIWH","Detected"
331,"Spectrogram 1",1,"2009-03-28T06:08:50-05:00","2009-03-28T06:08:54-05:00",74.38,170.799,"RIWH","Detected"
332,"Spectrogram 1",1,"2009-03-28T06:10:02-05:00","2009-03-28T06:10:04-05:00",93.664,168.044,"RIWH","Detected"
333,"Spectrogram 1",1,"2009-03-28T06:11:19-05:00","2009-03-28T06:11:21-05:00",74.38,170.799,"RIWH","Detected"
334,"Spectrogram 1",1,"2009-03-28T06:10:14-05:00","2009-03-28T06:10:16-05:00",96.419,162.534,"RIWH","Detected"
335,"Spectrogram 1",1,"2009-03-28T06:11:39-05:00","2009-03-28T06:11:41-05:00",118.457,192.837,"RIWH","Detected"
336,"Spectrogram 1",1,"2009-03-28T06:13:11-05:00","2009-03-28T06:13:13-05:00",126.722,250.689,"RIWH","Possibly_Detected"
338,"Spectrogram 1",1,"2009-03-28T06:14:16-05:00","2009-03-28T06:14:18-05:00",110.193,187.328,"RIWH","Possibly_Detected"
339,"Spectrogram 1",1,"2009-03-28T06:48:30-05:00","2009-03-28T06:48:33-05:00",74.38,184.573,"RIWH","Possibly_Detected"
340,"Spectrogram 1",1,"2009-03-28T06:48:48-05:00","2009-03-28T06:48:50-05:00",88.154,162.534,"RIWH","Detected"
341,"Spectrogram 1",1,"2009-03-28T09:20:59-05:00","2009-03-28T09:21:01-05:00",112.948,292.011,"RIWH","Possibly_Detected"
342,"Spectrogram 1",1,"2009-03-28T09:21:49-05:00","2009-03-28T09:21:51-05:00",101.928,256.198,"RIWH","Possibly_Detected"
343,"Spectrogram 1",1,"2009-03-28T09:22:36-05:00","2009-03-28T09:22:39-05:00",79.89,245.179,"RIWH","Detected"
344,"Spectrogram 1",1,"2009-03-28T09:23:22-05:00","2009-03-28T09:23:25-05:00",118.457,245.179,"RIWH","Detected"
345,"Spectrogram 1",1,"2009-03-28T09:24:11-05:00","2009-03-28T09:24:13-05:00",104.683,239.669,"RIWH","Detected"
346,"Spectrogram 1",1,"2009-03-28T09:25:54-05:00","2009-03-28T09:25:56-05:00",93.664,247.934,"RIWH","Detected"
347,"Spectrogram 1",1,"2009-03-28T09:35:30-05:00","2009-03-28T09:35:33-05:00",90.909,179.063,"RIWH","Detected"
348,"Spectrogram 1",1,"2009-03-28T09:38:53-05:00","2009-03-28T09:38:56-05:00",60.606,148.76,"RIWH","Possibly_Detected"
349,"Spectrogram 1",1,"2009-03-28T10:29:31-05:00","2009-03-28T10:29:33-05:00",85.399,184.573,"RIWH","Detected"
350,"Spectrogram 1",1,"2009-03-28T10:50:42-05:00","2009-03-28T10:50:44-05:00",104.683,275.482,"RIWH","Possibly_Detected"
351,"Spectrogram 1",1,"2009-03-28T10:53:18-05:00","2009-03-28T10:53:20-05:00",63.361,181.818,"RIWH","Possibly_Detected"
352,"Spectrogram 1",1,"2009-03-28T10:53:40-05:00","2009-03-28T10:53:42-05:00",77.135,143.251,"RIWH","Detected"
353,"Spectrogram 1",1,"2009-03-28T10:59:47-05:00","2009-03-28T10:59:49-05:00",88.154,214.876,"RIWH","Detected"
354,"Spectrogram 1",1,"2009-03-28T11:01:31-05:00","2009-03-28T11:01:33-05:00",74.38,157.025,"RIWH","Possibly_Detected"
355,"Spectrogram 1",1,"2009-03-28T11:06:57-05:00","2009-03-28T11:07:00-05:00",52.342,129.477,"RIWH","Detected"
356,"Spectrogram 1",1,"2009-03-28T11:07:07-05:00","2009-03-28T11:07:10-05:00",57.851,121.212,"RIWH","Detected"
357,"Spectrogram 1",1,"2009-03-28T11:09:22-05:00","2009-03-28T11:09:25-05:00",71.625,146.006,"RIWH","Detected"
358,"Spectrogram 1",1,"2009-03-28T13:26:13-05:00","2009-03-28T13:26:16-05:00",82.645,198.347,"RIWH","Detected"
359,"Spectrogram 1",1,"2009-03-28T14:38:43-05:00","2009-03-28T14:38:46-05:00",66.116,187.328,"RIWH","Detected"
360,"Spectrogram 1",1,"2009-03-28T14:39:06-05:00","2009-03-28T14:39:09-05:00",41.322,181.818,"RIWH","Detected"
361,"Spectrogram 1",1,"2009-03-28T14:39:25-05:00","2009-03-28T14:39:28-05:00",77.135,212.121,"RIWH","Detected"
362,"Spectrogram 1",1,"2009-03-28T14:39:50-05:00","2009-03-28T14:39:53-05:00",60.606,192.837,"RIWH","Detected"
363,"Spectrogram 1",1,"2009-03-28T14:41:33-05:00","2009-03-28T14:41:35-05:00",55.096,195.592,"RIWH","Detected"
364,"Spectrogram 1",1,"2009-03-28T14:41:54-05:00","2009-03-28T14:41:55-05:00",79.89,146.006,"RIWH","Detected"
365,"Spectrogram 1",1,"2009-03-28T14:42:15-05:00","2009-03-28T14:42:17-05:00",68.871,129.477,"RIWH","Possibly_Detected"
366,"Spectrogram 1",1,"2009-03-28T14:44:19-05:00","2009-03-28T14:44:22-05:00",90.909,253.444,"RIWH","Detected"
367,"Spectrogram 1",1,"2009-03-28T14:50:39-05:00","2009-03-28T14:50:42-05:00",110.193,225.895,"RIWH","Detected"
368,"Spectrogram 1",1,"2009-03-28T14:51:39-05:00","2009-03-28T14:51:41-05:00",107.438,223.14,"RIWH","Detected"
369,"Spectrogram 1",1,"2009-03-28T14:51:54-05:00","2009-03-28T14:51:56-05:00",90.909,184.573,"RIWH","Detected"
370,"Spectrogram 1",1,"2009-03-28T14:53:08-05:00","2009-03-28T14:53:10-05:00",77.135,190.083,"RIWH","Detected"
371,"Spectrogram 1",1,"2009-03-28T14:54:11-05:00","2009-03-28T14:54:15-05:00",71.625,239.669,"RIWH","Detected"
372,"Spectrogram 1",1,"2009-03-28T14:54:17-05:00","2009-03-28T14:54:18-05:00",104.683,209.366,"RIWH","Detected"
373,"Spectrogram 1",1,"2009-03-28T14:54:37-05:00","2009-03-28T14:54:39-05:00",66.116,231.405,"RIWH","Detected"
374,"Spectrogram 1",1,"2009-03-28T14:55:57-05:00","2009-03-28T14:55:59-05:00",79.89,203.857,"RIWH","Detected"
375,"Spectrogram 1",1,"2009-03-28T14:54:31-05:00","2009-03-28T14:54:33-05:00",38.567,137.741,"RIWH","Possibly_Detected"
376,"Spectrogram 1",1,"2009-03-28T14:56:39-05:00","2009-03-28T14:56:41-05:00",79.89,173.554,"RIWH","Detected"
377,"Spectrogram 1",1,"2009-03-28T15:39:22-05:00","2009-03-28T15:39:24-05:00",88.154,181.818,"RIWH","Possibly_Detected"
378,"Spectrogram 1",1,"2009-03-28T15:42:08-05:00","2009-03-28T15:42:10-05:00",99.174,212.121,"RIWH","Detected"
379,"Spectrogram 1",1,"2009-03-28T15:42:23-05:00","2009-03-28T15:42:24-05:00",66.116,206.612,"RIWH","Detected"
380,"Spectrogram 1",1,"2009-03-28T15:45:06-05:00","2009-03-28T15:45:09-05:00",88.154,245.179,"RIWH","Detected"
381,"Spectrogram 1",1,"2009-03-28T15:45:12-05:00","2009-03-28T15:45:14-05:00",137.741,234.16,"RIWH","Possibly_Detected"
382,"Spectrogram 1",1,"2009-03-28T15:49:19-05:00","2009-03-28T15:49:21-05:00",112.948,192.837,"RIWH","Possibly_Detected"
383,"Spectrogram 1",1,"2009-03-28T15:50:30-05:00","2009-03-28T15:50:32-05:00",112.948,225.895,"RIWH","Possibly_Detected"
384,"Spectrogram 1",1,"2009-03-28T15:50:55-05:00","2009-03-28T15:50:57-05:00",107.438,209.366,"RIWH","Detected"
385,"Spectrogram 1",1,"2009-03-28T15:51:37-05:00","2009-03-28T15:51:39-05:00",129.477,223.14,"RIWH","Detected"
386,"Spectrogram 1",1,"2009-03-28T16:01:19-05:00","2009-03-28T16:01:22-05:00",115.702,209.366,"RIWH","Possibly_Detected"
387,"Spectrogram 1",1,"2009-03-28T16:03:31-05:00","2009-03-28T16:03:33-05:00",126.722,203.857,"RIWH","Detected"
388,"Spectrogram 1",1,"2009-03-28T16:50:24-05:00","2009-03-28T16:50:28-05:00",90.909,250.689,"RIWH","Detected"
389,"Spectrogram 1",1,"2009-03-28T16:51:05-05:00","2009-03-28T16:51:08-05:00",121.212,214.876,"RIWH","Detected"
390,"Spectrogram 1",1,"2009-03-28T16:51:51-05:00","2009-03-28T16:51:54-05:00",101.928,214.876,"RIWH","Detected"
391,"Spectrogram 1",1,"2009-03-28T17:29:20-05:00","2009-03-28T17:29:22-05:00",88.154,190.083,"RIWH","Possibly_Detected"
392,"Spectrogram 1",1,"2009-03-28T17:36:27-05:00","2009-03-28T17:36:29-05:00",90.909,245.179,"RIWH","Detected"
393,"Spectrogram 1",1,"2009-03-28T17:37:37-05:00","2009-03-28T17:37:39-05:00",121.212,303.03,"RIWH","Detected"
394,"Spectrogram 1",1,"2009-03-28T17:37:28-05:00","2009-03-28T17:37:30-05:00",68.871,132.231,"RIWH","Detected"
395,"Spectrogram 1",1,"2009-03-28T17:36:45-05:00","2009-03-28T17:36:47-05:00",68.871,132.231,"RIWH","Possibly_Detected"
396,"Spectrogram 1",1,"2009-03-28T17:38:21-05:00","2009-03-28T17:38:23-05:00",121.212,247.934,"RIWH","Detected"
397,"Spectrogram 1",1,"2009-03-28T17:38:41-05:00","2009-03-28T17:38:42-05:00",112.948,220.386,"RIWH","Detected"
398,"Spectrogram 1",1,"2009-03-28T17:39:39-05:00","2009-03-28T17:39:41-05:00",88.154,187.328,"RIWH","Detected"
399,"Spectrogram 1",1,"2009-03-28T17:40:30-05:00","2009-03-28T17:40:31-05:00",143.251,267.218,"RIWH","Possibly_Detected"
