UniqueID,File,label,file_path,local_path,system_frequency
ECOSS_SSC_TESTING_2024_161,Tanker_20170121-71_234906.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170121-71_234906.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170121-71_234906.wav,
ECOSS_SSC_TESTING_2024_162,Tanker_20170317-86_072019.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170317-86_072019.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170317-86_072019.wav,
ECOSS_SSC_TESTING_2024_163,Tanker_20170326b-89_231111.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170326b-89_231111.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170326b-89_231111.wav,
ECOSS_SSC_TESTING_2024_164,Tanker_20170327-90_112002.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170327-90_112002.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170327-90_112002.wav,
ECOSS_SSC_TESTING_2024_165,Tanker_20170403-92_044833.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170403-92_044833.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170403-92_044833.wav,
ECOSS_SSC_TESTING_2024_166,Tanker_20170409-95_031833.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170409-95_031833.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170409-95_031833.wav,
ECOSS_SSC_TESTING_2024_167,Tanker_20170412-96_114857.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170412-96_114857.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170412-96_114857.wav,
ECOSS_SSC_TESTING_2024_168,Tanker_20170420-99_170815.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170420-99_170815.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170420-99_170815.wav,
ECOSS_SSC_TESTING_2024_169,Tanker_20170529-110_124845.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170529-110_124845.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170529-110_124845.wav,
ECOSS_SSC_TESTING_2024_170,Tanker_20170530-111_004426.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170530-111_004426.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170530-111_004426.wav,
ECOSS_SSC_TESTING_2024_171,Tanker_20170605-112_143212.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170605-112_143212.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170605-112_143212.wav,
ECOSS_SSC_TESTING_2024_172,Tanker_20170612-114_013848.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170612-114_013848.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170612-114_013848.wav,
ECOSS_SSC_TESTING_2024_173,Passengership_20170701-100_013614.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20170701-100_013614.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170701-100_013614.wav,
ECOSS_SSC_TESTING_2024_174,Passengership_20170715-102_041047.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20170715-102_041047.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170715-102_041047.wav,
ECOSS_SSC_TESTING_2024_175,Passengership_20170716-103_111744.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20170716-103_111744.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170716-103_111744.wav,
ECOSS_SSC_TESTING_2024_176,Passengership_20170723-105_095606.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20170723-105_095606.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170723-105_095606.wav,
ECOSS_SSC_TESTING_2024_177,Passengership_20170906-114_104632.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20170906-114_104632.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170906-114_104632.wav,
ECOSS_SSC_TESTING_2024_178,Passengership_20171001-121_105017.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20171001-121_105017.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171001-121_105017.wav,
ECOSS_SSC_TESTING_2024_179,Tanker_20170704-122_145807.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170704-122_145807.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170704-122_145807.wav,
ECOSS_SSC_TESTING_2024_180,Tanker_20170712-125_013547.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170712-125_013547.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170712-125_013547.wav,
ECOSS_SSC_TESTING_2024_181,Tanker_20170720-127_064114.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170720-127_064114.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170720-127_064114.wav,
ECOSS_SSC_TESTING_2024_182,Tanker_20170815-131_215556.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170815-131_215556.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170815-131_215556.wav,
ECOSS_SSC_TESTING_2024_183,Tanker_20170901-137_205515.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20170901-137_205515.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170901-137_205515.wav,
ECOSS_SSC_TESTING_2024_184,Tanker_20171008-141_053342.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20171008-141_053342.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171008-141_053342.wav,
ECOSS_SSC_TESTING_2024_185,Tanker_20171014-143_115751.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20171014-143_115751.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171014-143_115751.wav,
ECOSS_SSC_TESTING_2024_186,Tanker_20171023-145_214849.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20171023-145_214849.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171023-145_214849.wav,
ECOSS_SSC_TESTING_2024_187,Tanker_20171031-148_074400.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Tanker_20171031-148_074400.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171031-148_074400.wav,
ECOSS_SSC_TESTING_2024_188,Cargo_20171104a-2_2.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171104a-2_2.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171104a-2_2.wav,
ECOSS_SSC_TESTING_2024_189,Cargo_20171111-8_8.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171111-8_8.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171111-8_8.wav,
ECOSS_SSC_TESTING_2024_190,Cargo_20171114b-15_15.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171114b-15_15.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171114b-15_15.wav,
ECOSS_SSC_TESTING_2024_191,Cargo_20171117b-25_055206.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171117b-25_055206.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171117b-25_055206.wav,
ECOSS_SSC_TESTING_2024_192,Cargo_20171120-30_214753.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171120-30_214753.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171120-30_214753.wav,
ECOSS_SSC_TESTING_2024_193,Cargo_20171121-31_031902.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171121-31_031902.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171121-31_031902.wav,
ECOSS_SSC_TESTING_2024_194,Cargo_20171123c-40_135730.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171123c-40_135730.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171123c-40_135730.wav,
ECOSS_SSC_TESTING_2024_195,Cargo_20171126c-52_063408.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171126c-52_063408.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171126c-52_063408.wav,
ECOSS_SSC_TESTING_2024_196,Cargo_20171130-57_165031.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171130-57_165031.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171130-57_165031.wav,
ECOSS_SSC_TESTING_2024_197,Cargo_20171201a-60_111402.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171201a-60_111402.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171201a-60_111402.wav,
ECOSS_SSC_TESTING_2024_198,Cargo_20171202a-61_054923.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171202a-61_054923.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171202a-61_054923.wav,
ECOSS_SSC_TESTING_2024_199,Cargo_20171202b-62_62.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171202b-62_62.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171202b-62_62.wav,
ECOSS_SSC_TESTING_2024_200,Cargo_20171202c-63_123015.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171202c-63_123015.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171202c-63_123015.wav,
ECOSS_SSC_TESTING_2024_201,Cargo_20171202e-64_141802.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171202e-64_141802.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171202e-64_141802.wav,
ECOSS_SSC_TESTING_2024_202,Cargo_20171205-69_69.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171205-69_69.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171205-69_69.wav,
ECOSS_SSC_TESTING_2024_203,Cargo_20171205e-71_111659.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171205e-71_111659.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171205e-71_111659.wav,
ECOSS_SSC_TESTING_2024_204,Cargo_20171206a-77_014907.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171206a-77_014907.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171206a-77_014907.wav,
ECOSS_SSC_TESTING_2024_205,Cargo_20171206e-78_78.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171206e-78_78.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171206e-78_78.wav,
ECOSS_SSC_TESTING_2024_206,Cargo_20171207a-80_013045.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171207a-80_013045.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171207a-80_013045.wav,
ECOSS_SSC_TESTING_2024_207,Cargo_20171208-84_005033.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171208-84_005033.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171208-84_005033.wav,
ECOSS_SSC_TESTING_2024_208,Cargo_20171212b-92_040423.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171212b-92_040423.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171212b-92_040423.wav,
ECOSS_SSC_TESTING_2024_209,Cargo_20171213-95_042800.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171213-95_042800.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213-95_042800.wav,
ECOSS_SSC_TESTING_2024_210,Cargo_20171213d-97_154210.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171213d-97_154210.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213d-97_154210.wav,
ECOSS_SSC_TESTING_2024_211,Cargo_20171215a-107_112126.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171215a-107_112126.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215a-107_112126.wav,
ECOSS_SSC_TESTING_2024_212,Cargo_20171215b-108_114505.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171215b-108_114505.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215b-108_114505.wav,
ECOSS_SSC_TESTING_2024_213,Cargo_20171215d-110_110.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Cargo_20171215d-110_110.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215d-110_110.wav,
ECOSS_SSC_TESTING_2024_214,Passengership_20171106-127_044551.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20171106-127_044551.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171106-127_044551.wav,
ECOSS_SSC_TESTING_2024_215,Passengership_20171116-130_161921.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20171116-130_161921.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171116-130_161921.wav,
ECOSS_SSC_TESTING_2024_216,Passengership_20171208d-134_023937.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20171208d-134_023937.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171208d-134_023937.wav,
ECOSS_SSC_TESTING_2024_217,Passengership_20171229-136_201102.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20171229-136_201102.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171229-136_201102.wav,
ECOSS_SSC_TESTING_2024_218,Passengership_20180215-144_185044.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180215-144_185044.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180215-144_185044.wav,
ECOSS_SSC_TESTING_2024_219,Passengership_20180320-148_103759.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180320-148_103759.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180320-148_103759.wav,
ECOSS_SSC_TESTING_2024_220,Passengership_20180412-154_110230.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180412-154_110230.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180412-154_110230.wav,
ECOSS_SSC_TESTING_2024_221,Passengership_20180506-162_054035.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180506-162_054035.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180506-162_054035.wav,
ECOSS_SSC_TESTING_2024_222,Passengership_20180514-167_181453.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180514-167_181453.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180514-167_181453.wav,
ECOSS_SSC_TESTING_2024_223,Passengership_20180519-169_012744.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180519-169_012744.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180519-169_012744.wav,
ECOSS_SSC_TESTING_2024_224,Passengership_20180520-170_120550.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180520-170_120550.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180520-170_120550.wav,
ECOSS_SSC_TESTING_2024_225,Passengership_20180522-171_064727.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180522-171_064727.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180522-171_064727.wav,
ECOSS_SSC_TESTING_2024_226,Passengership_20180524-172_225612.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180524-172_225612.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180524-172_225612.wav,
ECOSS_SSC_TESTING_2024_227,Passengership_20180630-175_094326.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180630-175_094326.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180630-175_094326.wav,
ECOSS_SSC_TESTING_2024_228,Passengership_20180630a-176_200100.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180630a-176_200100.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180630a-176_200100.wav,
ECOSS_SSC_TESTING_2024_229,Passengership_20180722-179_181231.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180722-179_181231.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180722-179_181231.wav,
ECOSS_SSC_TESTING_2024_230,Passengership_20180827-180_182309.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180827-180_182309.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180827-180_182309.wav,
ECOSS_SSC_TESTING_2024_231,Passengership_20180912-25_034620.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180912-25_034620.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180912-25_034620.wav,
ECOSS_SSC_TESTING_2024_232,Passengership_20180914-185_182348.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180914-185_182348.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180914-185_182348.wav,
ECOSS_SSC_TESTING_2024_233,Passengership_20180925-189_012450.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180925-189_012450.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180925-189_012450.wav,
ECOSS_SSC_TESTING_2024_234,Passengership_20180926a-191_012514.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_testing_sounds_data/deepship/samples for training/Passengership_20180926a-191_012514.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180926a-191_012514.wav,
