Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin Date Time	End Date Time	Delta Time (s)	signalType	species	deploymentType	deploymentID	selectionID
353	Spectrogram 1	1	F_D07_20231013_151600.WAV	F_D07_20231013_151600.WAV	9287.037144314	9288.581863256	6248.467	19206.078	11625	2023-10-13 15:16:00.0371	2023-10-13 15:16:01.5819	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_353_delphinidae_whistles
354	Spectrogram 1	1	F_D07_20231013_151600.WAV	F_D07_20231013_151600.WAV	9293.138005486	9294.682724428	5521.194	18478.806	18375	2023-10-13 15:16:06.138	2023-10-13 15:16:07.6827	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_354_delphinidae_whistles
355	Spectrogram 1	1	F_D07_20231013_151600.WAV	F_D07_20231013_151600.WAV	9312.102887935	9313.647606877	5884.831	18842.442	12750	2023-10-13 15:16:25.1029	2023-10-13 15:16:26.6476	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_355_delphinidae_whistles
356	Spectrogram 1	1	F_D07_20231013_152000.WAV	F_D07_20231013_154400.WAV	9388.090345676	9762.336383822	7411.765	48000	23437.5	2023-10-13 15:20:41.0903	2023-10-13 15:44:55.3364	374.246	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_356_delphinidae_clicks
357	Spectrogram 1	1	F_D07_20231013_152400.WAV	F_D07_20231013_152400.WAV	9407.020450206	9407.689539892	6363.636	18115.169	14062.5	2023-10-13 15:24:00.0205	2023-10-13 15:24:00.6895	0.6691	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_357_delphinidae_whistles
358	Spectrogram 1	1	F_D07_20231013_152400.WAV	F_D07_20231013_152400.WAV	9414.790576641	9416.335295583	4975.74	17933.351	6375	2023-10-13 15:24:07.7906	2023-10-13 15:24:09.3353	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_358_delphinidae_whistles
359	Spectrogram 1	1	F_D07_20231013_152400.WAV	F_D07_20231013_152400.WAV	9421.861940545	9423.406659487	4612.103	17569.715	15562.5	2023-10-13 15:24:14.8619	2023-10-13 15:24:16.4067	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_359_delphinidae_whistles
360	Spectrogram 1	1	F_D07_20231013_152400.WAV	F_D07_20231013_152400.WAV	9435.410720443	9436.955439386	3884.831	16842.442	6375	2023-10-13 15:24:28.4107	2023-10-13 15:24:29.9554	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_360_delphinidae_whistles
361	Spectrogram 1	1	F_D07_20231013_154000.WAV	F_D07_20231013_154000.WAV	9668.870144092	9670.414863034	7157.558	20115.169	15562.5	2023-10-13 15:40:21.8701	2023-10-13 15:40:23.4149	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_361_delphinidae_whistles
362	Spectrogram 1	1	F_D07_20231013_154000.WAV	F_D07_20231013_154000.WAV	9704.440385976	9705.985104918	7703.012	20660.624	16875	2023-10-13 15:40:57.4404	2023-10-13 15:40:58.9851	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_362_delphinidae_whistles
363	Spectrogram 1	1	F_D07_20231013_154000.WAV	F_D07_20231013_154000.WAV	9706.05479139	9706.986027454	8363.636	21206.078	16687.5	2023-10-13 15:40:59.0548	2023-10-13 15:40:59.986	0.9312	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_363_delphinidae_whistles
364	Spectrogram 1	1	F_D07_20231013_154800.WAV	F_D07_20231013_160400.WAV	9790.861619514	10051.387926258	11823.529	48000	22312.5	2023-10-13 15:48:23.8616	2023-10-13 16:04:44.3879	260.5263	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_364_delphinidae_clicks
365	Spectrogram 1	1	F_D07_20231013_160400.WAV	F_D07_20231013_161600.WAV	10065.873446662	10232.579411237	10235.294	48000	21937.5	2023-10-13 16:04:58.8734	2023-10-13 16:16:45.5794	166.706	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_365_delphinidae_clicks
366	Spectrogram 1	1	F_D07_20231013_160800.WAV	F_D07_20231013_160800.WAV	10093.911748625	10097.091088481	8066.649	25090.909	15750	2023-10-13 16:08:26.9117	2023-10-13 16:08:30.0911	3.1793	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_366_delphinidae_whistles
367	Spectrogram 1	1	F_D07_20231013_160800.WAV	F_D07_20231013_160800.WAV	10102.860810448	10104.405529391	6248.467	19206.078	19125	2023-10-13 16:08:35.8608	2023-10-13 16:08:37.4055	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_367_delphinidae_whistles
368	Spectrogram 1	1	F_D07_20231013_161200.WAV	F_D07_20231013_161200.WAV	10132.242051812	10133.786770755	6612.103	19569.715	19125	2023-10-13 16:12:05.2421	2023-10-13 16:12:06.7868	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_368_delphinidae_whistles
369	Spectrogram 1	1	F_D07_20231013_161600.WAV	F_D07_20231013_162000.WAV	10242.594052309	10270.247806523	9352.941	48000	23812.5	2023-10-13 16:16:55.5941	2023-10-13 16:20:23.2478	27.6538	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_369_delphinidae_clicks
370	Spectrogram 1	1	F_D07_20231013_162400.WAV	F_D07_20231013_163200.WAV	10308.029292855	10475.412034006	12529.412	48000	23812.5	2023-10-13 16:24:01.0293	2023-10-13 16:32:48.412	167.3827	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_370_delphinidae_clicks
371	Spectrogram 1	1	F_D07_20231013_163200.WAV	F_D07_20231013_163200.WAV	10445.568280406	10447.112999348	8430.285	21387.897	21375	2023-10-13 16:32:18.5683	2023-10-13 16:32:20.113	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_371_delphinidae_whistles
372	Spectrogram 1	1	F_D07_20231013_163600.WAV	F_D07_20231013_164000.WAV	10502.493287101	10580.020109065	10588.235	48000	21562.5	2023-10-13 16:36:15.4933	2023-10-13 16:40:33.0201	77.5268	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_372_delphinidae_clicks
373	Spectrogram 1	1	F_D07_20231013_164400.WAV	F_D07_20231013_164400.WAV	10607.24845827	10666.592039888	14470.588	48000	22312.5	2023-10-13 16:44:00.2485	2023-10-13 16:44:59.592	59.3436	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_373_delphinidae_clicks
374	Spectrogram 1	1	F_D07_20231013_164800.WAV	F_D07_20231013_164800.WAV	10717.713992253	10722.681466947	11229.358	48000	22312.5	2023-10-13 16:48:50.714	2023-10-13 16:48:55.6815	4.9675	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_374_delphinidae_clicks
375	Spectrogram 1	1	F_D07_20231013_165600.WAV	F_D07_20231013_165600.WAV	10740.374397709	10786.057423917	15176.471	48000	19125	2023-10-13 16:56:13.3744	2023-10-13 16:56:59.0574	45.683	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_375_delphinidae_clicks
376	Spectrogram 1	1	F_D07_20231013_170000.WAV	F_D07_20231013_170000.WAV	10788.755902391	10790.300621333	7157.558	20115.169	13875	2023-10-13 17:00:01.7559	2023-10-13 17:00:03.3006	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_376_delphinidae_whistles
377	Spectrogram 1	1	F_D07_20231013_170000.WAV	F_D07_20231013_170000.WAV	10818.347476448	10820.351129515	2909.091	18296.988	6375	2023-10-13 17:00:31.3475	2023-10-13 17:00:33.3511	2.0037	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_377_delphinidae_whistles
378	Spectrogram 1	1	F_D07_20231013_170000.WAV	F_D07_20231013_170000.WAV	10824.321236345	10825.865955287	8248.467	21206.078	16875	2023-10-13 17:00:37.3212	2023-10-13 17:00:38.866	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_378_delphinidae_whistles
379	Spectrogram 1	1	F_D07_20231013_170000.WAV	F_D07_20231013_170000.WAV	10833.220218145	10834.111735061	8703.012	21115.169	16875	2023-10-13 17:00:46.2202	2023-10-13 17:00:47.1117	0.8915	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_379_delphinidae_whistles
380	Spectrogram 1	1	F_D07_20231013_170000.WAV	F_D07_20231013_170000.WAV	10842.93276916	10844.477488102	8066.649	21024.26	16875	2023-10-13 17:00:55.9328	2023-10-13 17:00:57.4775	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_380_delphinidae_whistles
381	Spectrogram 1	1	F_D07_20231013_170400.WAV	F_D07_20231013_170400.WAV	10850.984178232	10852.956055981	7521.194	20478.806	19500	2023-10-13 17:04:03.9842	2023-10-13 17:04:05.9561	1.9719	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_381_delphinidae_whistles
382	Spectrogram 1	1	F_D07_20231013_170400.WAV	F_D07_20231013_170400.WAV	10879.871724244	10881.416443186	6066.649	19024.26	18937.5	2023-10-13 17:04:32.8717	2023-10-13 17:04:34.4164	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_382_delphinidae_whistles
383	Spectrogram 1	1	F_D07_20231013_170400.WAV	F_D07_20231013_170400.WAV	10890.119664129	10891.664383072	6612.103	19569.715	18562.5	2023-10-13 17:04:43.1197	2023-10-13 17:04:44.6644	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_383_delphinidae_whistles
384	Spectrogram 1	1	F_D07_20231013_170400.WAV	F_D07_20231013_170400.WAV	10895.060726172	10896.605445115	6430.285	19387.897	13125	2023-10-13 17:04:48.0607	2023-10-13 17:04:49.6054	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_384_delphinidae_whistles
385	Spectrogram 1	1	F_D07_20231013_170800.WAV	F_D07_20231013_171200.WAV	10912.124057692	11025.438605059	13235.294	48000	23062.5	2023-10-13 17:08:05.1241	2023-10-13 17:12:58.4386	113.3145	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_385_delphinidae_clicks
386	Spectrogram 1	1	F_D07_20231013_171200.WAV	F_D07_20231013_171200.WAV	10976.009011424	10977.553730367	6975.74	19933.351	14062.5	2023-10-13 17:12:09.009	2023-10-13 17:12:10.5537	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_386_delphinidae_whistles
387	Spectrogram 1	1	F_D07_20231013_171600.WAV	F_D07_20231013_171600.WAV	11052.751608196	11054.296327139	6975.74	19933.351	18562.5	2023-10-13 17:16:25.7516	2023-10-13 17:16:27.2963	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_387_delphinidae_whistles
388	Spectrogram 1	1	F_D07_20231013_171600.WAV	F_D07_20231013_171600.WAV	11059.972549348	11061.517268291	6975.74	19933.351	19125	2023-10-13 17:16:32.9725	2023-10-13 17:16:34.5173	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_388_delphinidae_whistles
389	Spectrogram 1	1	F_D07_20231013_171600.WAV	F_D07_20231013_171600.WAV	11078.189515224	11079.734234167	6975.74	19933.351	12937.5	2023-10-13 17:16:51.1895	2023-10-13 17:16:52.7342	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_389_delphinidae_whistles
390	Spectrogram 1	1	F_D07_20231013_172000.WAV	F_D07_20231013_172000.WAV	11087.972919868	11089.517638811	6975.74	19933.351	16500	2023-10-13 17:20:00.9729	2023-10-13 17:20:02.5176	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_390_delphinidae_whistles
391	Spectrogram 1	1	F_D07_20231013_172000.WAV	F_D07_20231013_172000.WAV	11091.692104537	11093.282678463	7521.194	23090.909	21937.5	2023-10-13 17:20:04.6921	2023-10-13 17:20:06.2827	1.5906	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_391_delphinidae_whistles
392	Spectrogram 1	1	F_D07_20231013_172000.WAV	F_D07_20231013_172000.WAV	11099.023544134	11100.568263077	8612.103	21569.715	20625	2023-10-13 17:20:12.0235	2023-10-13 17:20:13.5683	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_392_delphinidae_whistles
393	Spectrogram 1	1	F_D07_20231013_172000.WAV	F_D07_20231013_182400.WAV	11134.715806006	12077.794088323	10197.802	48000	23625	2023-10-13 17:20:47.7158	2023-10-13 18:24:30.7941	943.0783	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_393_delphinidae_clicks
394	Spectrogram 1	1	F_D07_20231013_172400.WAV	F_D07_20231013_172400.WAV	11200.49146843	11202.036187372	7157.558	20115.169	19500	2023-10-13 17:24:53.4915	2023-10-13 17:24:55.0362	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_394_delphinidae_whistles
395	Spectrogram 1	1	F_D07_20231013_174400.WAV	F_D07_20231013_174400.WAV	11462.52513009	11464.069849033	6975.74	19933.351	12750	2023-10-13 17:44:15.5251	2023-10-13 17:44:17.0698	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_395_delphinidae_whistles
396	Spectrogram 1	1	F_D07_20231013_174400.WAV	F_D07_20231013_174400.WAV	11469.645344222	11471.190063165	6975.74	19933.351	12750	2023-10-13 17:44:22.6453	2023-10-13 17:44:24.1901	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_396_delphinidae_whistles
397	Spectrogram 1	1	F_D07_20231013_174400.WAV	F_D07_20231013_174400.WAV	11479.210766822	11480.755485764	6975.74	19933.351	19312.5	2023-10-13 17:44:32.2108	2023-10-13 17:44:33.7555	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_397_delphinidae_whistles
398	Spectrogram 1	1	F_D07_20231013_174400.WAV	F_D07_20231013_174400.WAV	11480.426172758	11481.970891701	6975.74	19933.351	19125	2023-10-13 17:44:33.4262	2023-10-13 17:44:34.9709	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_398_delphinidae_whistles
399	Spectrogram 1	1	F_D07_20231013_174400.WAV	F_D07_20231013_174400.WAV	11481.538308909	11483.083027852	6975.74	19933.351	7125	2023-10-13 17:44:34.5383	2023-10-13 17:44:36.083	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_399_delphinidae_whistles
400	Spectrogram 1	1	F_D07_20231013_174800.WAV	F_D07_20231013_174800.WAV	11529.393286961	11530.938005904	6975.74	19933.351	13125	2023-10-13 17:48:22.3933	2023-10-13 17:48:23.938	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_400_delphinidae_whistles
401	Spectrogram 1	1	F_D07_20231013_174800.WAV	F_D07_20231013_174800.WAV	11531.895593301	11533.440312244	6975.74	19933.351	19875	2023-10-13 17:48:24.8956	2023-10-13 17:48:26.4403	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_401_delphinidae_whistles
402	Spectrogram 1	1	F_D07_20231013_175200.WAV	F_D07_20231013_175200.WAV	11572.67045756	11574.496382917	7157.558	20115.169	19500	2023-10-13 17:52:05.6705	2023-10-13 17:52:07.4964	1.8259	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_402_delphinidae_whistles
403	Spectrogram 1	1	F_D07_20231013_175200.WAV	F_D07_20231013_175200.WAV	11584.842580428	11586.387299371	6430.285	19387.897	18937.5	2023-10-13 17:52:17.8426	2023-10-13 17:52:19.3873	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_403_delphinidae_whistles
404	Spectrogram 1	1	F_D07_20231013_175200.WAV	F_D07_20231013_175200.WAV	11597.758826748	11599.30354569	6975.74	19933.351	13125	2023-10-13 17:52:30.7588	2023-10-13 17:52:32.3035	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_404_delphinidae_whistles
405	Spectrogram 1	1	F_D07_20231013_175600.WAV	F_D07_20231013_175600.WAV	11684.971264785	11686.515983728	6066.649	19024.26	12187.5	2023-10-13 17:56:57.9713	2023-10-13 17:56:59.516	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_405_delphinidae_whistles
406	Spectrogram 1	1	F_D07_20231013_180000.WAV	F_D07_20231013_180000.WAV	11716.390499283	11718.727793196	6248.467	19454.545	15562.5	2023-10-13 18:00:29.3905	2023-10-13 18:00:31.7278	2.3373	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_406_delphinidae_whistles
407	Spectrogram 1	1	F_D07_20231013_180000.WAV	F_D07_20231013_180000.WAV	11730.738946333	11733.092127905	8248.467	22545.455	22500	2023-10-13 18:00:43.7389	2023-10-13 18:00:46.0921	2.3532	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_407_delphinidae_whistles
408	Spectrogram 1	1	F_D07_20231013_180400.WAV	F_D07_20231013_180400.WAV	11764.462110866	11766.006829809	5157.558	18115.169	12750	2023-10-13 18:04:17.4621	2023-10-13 18:04:19.0068	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_408_delphinidae_whistles
409	Spectrogram 1	1	F_D07_20231013_180400.WAV	F_D07_20231013_180400.WAV	11789.233549531	11790.778268473	4975.74	17933.351	13125	2023-10-13 18:04:42.2335	2023-10-13 18:04:43.7783	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_409_delphinidae_whistles
410	Spectrogram 1	1	F_D07_20231013_180800.WAV	F_D07_20231013_180800.WAV	11829.470607873	11831.015326816	10248.467	23206.078	21375	2023-10-13 18:08:22.4706	2023-10-13 18:08:24.0153	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_410_delphinidae_whistles
411	Spectrogram 1	1	F_D07_20231013_180800.WAV	F_D07_20231013_180800.WAV	11834.014478434	11835.559197376	9339.376	22296.988	20250	2023-10-13 18:08:27.0145	2023-10-13 18:08:28.5592	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_411_delphinidae_whistles
412	Spectrogram 1	1	F_D07_20231013_180800.WAV	F_D07_20231013_180800.WAV	11835.69062649	11837.235345432	6430.285	19387.897	18750	2023-10-13 18:08:28.6906	2023-10-13 18:08:30.2353	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_412_delphinidae_whistles
413	Spectrogram 1	1	F_D07_20231013_182800.WAV	F_D07_20231013_184400.WAV	12107.45633362	12354.553696974	6857.143	48000	22312.5	2023-10-13 18:28:00.4563	2023-10-13 18:44:07.5537	247.0974	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_413_delphinidae_clicks
414	Spectrogram 1	1	F_D07_20231013_184000.WAV	F_D07_20231013_184000.WAV	12310.708202256	12312.252921198	6793.922	19751.533	18750	2023-10-13 18:40:23.7082	2023-10-13 18:40:25.2529	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_414_delphinidae_whistles
415	Spectrogram 1	1	F_D07_20231013_184000.WAV	F_D07_20231013_184000.WAV	12312.702103498	12314.246822441	6975.74	19933.351	13312.5	2023-10-13 18:40:25.7021	2023-10-13 18:40:27.2468	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_415_delphinidae_whistles
416	Spectrogram 1	1	F_D07_20231013_184000.WAV	F_D07_20231013_184000.WAV	12317.555783415	12319.100502357	6975.74	19933.351	12375	2023-10-13 18:40:30.5558	2023-10-13 18:40:32.1005	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_416_delphinidae_whistles
417	Spectrogram 1	1	F_D07_20231013_184800.WAV	F_D07_20231013_195600.WAV	12414.145661702	13313.753116903	3868.132	48000	23437.5	2023-10-13 18:48:07.1457	2023-10-13 19:56:06.7531	899.6075	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_417_delphinidae_clicks
418	Spectrogram 1	1	F_D07_20231013_185600.WAV	F_D07_20231013_185600.WAV	12527.163443931	12528.708162874	6975.74	19933.351	12937.5	2023-10-13 18:56:00.1634	2023-10-13 18:56:01.7082	1.5447	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_418_delphinidae_whistles
419	Spectrogram 1	1	F_D07_20231013_185600.WAV	F_D07_20231013_185600.WAV	12557.823641755	12560.001410905	6975.74	19933.351	13125	2023-10-13 18:56:30.8236	2023-10-13 18:56:33.0014	2.1778	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_419_delphinidae_whistles
420	Spectrogram 1	1	F_D07_20231013_194000.WAV	F_D07_20231013_194000.WAV	13120.099610103	13120.925768387	6135.338	17684.211	12750	2023-10-13 19:40:53.0996	2023-10-13 19:40:53.9258	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_420_delphinidae_whistles
421	Spectrogram 1	1	F_D07_20231013_194000.WAV	F_D07_20231013_194000.WAV	13124.135075566	13124.961233849	6135.338	17684.211	6375	2023-10-13 19:40:57.1351	2023-10-13 19:40:57.9612	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_421_delphinidae_whistles
422	Spectrogram 1	1	F_D07_20231013_203200.WAV	F_D07_20231013_203200.WAV	13403.40628199	13404.232440274	6315.789	17864.662	12562.5	2023-10-13 20:32:36.4063	2023-10-13 20:32:37.2324	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_422_delphinidae_whistles
423	Spectrogram 1	1	F_D07_20231013_205600.WAV	F_D07_20231013_205600.WAV	13430.279091628	13474.275762924	12483.516	32879.121	22875	2023-10-13 20:56:03.2791	2023-10-13 20:56:47.2758	43.9967	clicks	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_423_delphinidae_clicks
424	Spectrogram 1	1	F_D07_20231013_205600.WAV	F_D07_20231013_205600.WAV	13480.612280524	13483.321126435	5233.083	15879.699	9937.5	2023-10-13 20:56:53.6123	2023-10-13 20:56:56.3211	2.7088	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_424_delphinidae_whistles
425	Spectrogram 1	1	F_D07_20231013_210000.WAV	F_D07_20231013_210000.WAV	13506.693845521	13507.520003804	5954.887	17503.759	10125	2023-10-13 21:00:19.6938	2023-10-13 21:00:20.52	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_425_delphinidae_whistles
426	Spectrogram 1	1	F_D07_20231013_212000.WAV	F_D07_20231013_212000.WAV	13596.382383909	13597.208542192	6135.338	17684.211	16875	2023-10-13 21:20:49.3824	2023-10-13 21:20:50.2085	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_426_delphinidae_whistles
427	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13621.330370035	13622.156528318	6135.338	17684.211	11062.5	2023-10-14 06:04:14.3304	2023-10-14 06:04:15.1565	0.8262	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_427_delphinidae_whistles
428	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13629.981200524	13631.196606461	6135.338	18045.113	14625	2023-10-14 06:04:22.9812	2023-10-14 06:04:24.1966	1.2154	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_428_delphinidae_whistles
429	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13641.142211486	13643.246656548	4150.376	19488.722	10875	2023-10-14 06:04:34.1422	2023-10-14 06:04:36.2467	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_429_delphinidae_whistles
430	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13654.094847652	13656.199292715	4421.053	19759.398	11062.5	2023-10-14 06:04:47.0948	2023-10-14 06:04:49.1993	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_430_delphinidae_whistles
431	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13656.948105425	13659.052550488	4240.602	19578.947	11812.5	2023-10-14 06:04:49.9481	2023-10-14 06:04:52.0526	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_431_delphinidae_whistles
432	Spectrogram 1	1	F_D07_20231014_060400.WAV	F_D07_20231014_060400.WAV	13659.54508256	13661.649527622	3699.248	19037.594	10875	2023-10-14 06:04:52.5451	2023-10-14 06:04:54.6495	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_432_delphinidae_whistles
433	Spectrogram 1	1	F_D07_20231014_060800.WAV	F_D07_20231014_060800.WAV	13668.915127881	13671.019572943	4150.376	19488.722	11062.5	2023-10-14 06:08:01.9151	2023-10-14 06:08:04.0196	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_433_delphinidae_whistles
434	Spectrogram 1	1	F_D07_20231014_060800.WAV	F_D07_20231014_060800.WAV	13676.501034774	13678.605479836	4150.376	19488.722	11062.5	2023-10-14 06:08:09.501	2023-10-14 06:08:11.6055	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_434_delphinidae_whistles
435	Spectrogram 1	1	F_D07_20231014_060800.WAV	F_D07_20231014_060800.WAV	13708.445487901	13710.549932964	4150.376	19488.722	14437.5	2023-10-14 06:08:41.4455	2023-10-14 06:08:43.5499	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_435_delphinidae_whistles
436	Spectrogram 1	1	F_D07_20231014_060800.WAV	F_D07_20231014_060800.WAV	13722.882630524	13724.987075587	4150.376	19488.722	14250	2023-10-14 06:08:55.8826	2023-10-14 06:08:57.9871	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_436_delphinidae_whistles
437	Spectrogram 1	1	F_D07_20231014_061200.WAV	F_D07_20231014_061200.WAV	13736.203369415	13738.307814478	4150.376	19488.722	11062.5	2023-10-14 06:12:09.2034	2023-10-14 06:12:11.3078	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_437_delphinidae_whistles
438	Spectrogram 1	1	F_D07_20231014_061200.WAV	F_D07_20231014_061200.WAV	13747.742243658	13749.84668872	4150.376	19488.722	5062.5	2023-10-14 06:12:20.7422	2023-10-14 06:12:22.8467	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_438_delphinidae_whistles
439	Spectrogram 1	1	F_D07_20231014_061200.WAV	F_D07_20231014_061200.WAV	13776.08427517	13778.188720233	4150.376	19488.722	11062.5	2023-10-14 06:12:49.0843	2023-10-14 06:12:51.1887	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_439_delphinidae_whistles
440	Spectrogram 1	1	F_D07_20231014_061200.WAV	F_D07_20231014_061200.WAV	13783.430986801	13785.535431864	4150.376	19488.722	4875	2023-10-14 06:12:56.431	2023-10-14 06:12:58.5354	2.1044	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_440_delphinidae_whistles
