Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
178	Spectrogram 1	1	818.224184692	818.352887551	7350.554	10981.550	0.1287	3630.996	-96.26	STAR031109-114625.wav	818.2242	88.7342	Whistle
179	Spectrogram 1	1	818.767149880	819.241741673	15011.070	17003.690	0.4746	1992.620	-98.76	STAR031109-114625.wav	818.7671	89.2771	Whistle
180	Spectrogram 1	1	819.684158619	819.853081122	9166.052	13594.096	0.1689	4428.044	-100.08	STAR031109-114625.wav	819.6842	90.1942	Whistle
181	Spectrogram 1	1	820.243211665	822.129512947	6376.384	23645.756	1.8863	17269.372	-98.90	STAR031109-114625.wav	820.2432	90.7532	Bout
182	Spectrogram 1	1	828.427910860	829.216215873	8014.760	15542.435	0.7883	7527.675	-99.60	STAR031109-114625.wav	828.4279	98.9379	Whistle
183	Spectrogram 1	1	831.633416450	831.806360918	7527.675	11822.878	0.1729	4295.203	-98.03	STAR031109-114625.wav	831.6334	102.1434	Whistle
184	Spectrogram 1	1	834.143123075	834.416616651	8103.321	11468.635	0.2735	3365.314	-99.05	STAR031109-114625.wav	834.1431	104.6531	Whistle
185	Spectrogram 1	1	838.116824724	838.442603836	5623.616	10671.587	0.3258	5047.971	-96.82	STAR031109-114625.wav	838.1168	108.6268	Whistle
186	Spectrogram 1	1	840.373146726	840.835672627	15498.155	20856.089	0.4625	5357.934	-99.05	STAR031109-114625.wav	840.3731	110.8831	Whistle
187	Spectrogram 1	1	841.595824757	842.376085842	7660.517	15055.351	0.7803	7394.834	-98.82	STAR031109-114829.wav	841.5958	0.8058	Bout
188	Spectrogram 1	1	842.673711204	843.075907640	6863.469	13948.339	0.4022	7084.870	-97.85	STAR031109-114829.wav	842.6737	1.8837	Whistle
189	Spectrogram 1	1	845.227658569	845.477020359	11867.159	14701.107	0.2494	2833.948	-99.37	STAR031109-114829.wav	845.2277	4.4377	Whistle
190	Spectrogram 1	1	845.501155674	846.446317297	3719.557	23911.439	0.9452	20191.882	-92.55	STAR031109-114858.wav	845.5012	0.0111	Bout
191	Spectrogram 1	1	848.445234449	848.827321062	4295.203	17225.092	0.3821	12929.889	-97.39	STAR031109-114858.wav	848.4452	2.9552	Bout
192	Spectrogram 1	1	848.964067850	850.846347168	6686.347	21254.613	1.8823	14568.266	-96.66	STAR031109-114858.wav	848.9641	3.4741	Bout
193	Spectrogram 1	1	850.854391097	851.373224498	12841.328	18420.664	0.5188	5579.336	-101.15	STAR031109-114858.wav	850.8544	5.3644	Whistle
194	Spectrogram 1	1	851.522041939	852.161534271	6154.982	17269.373	0.6395	11114.391	-98.28	STAR031109-114858.wav	851.5220	6.0320	Bout
195	Spectrogram 1	1	853.335947862	853.613463403	7306.273	8767.528	0.2775	1461.255	-94.93	STAR031109-114858.wav	853.3359	7.8459	Whistle
196	Spectrogram 1	1	853.609441438	853.870869121	6199.262	11291.513	0.2614	5092.251	-96.11	STAR031109-114858.wav	853.6094	8.1194	Whistle
197	Spectrogram 1	1	856.637981464	859.686637049	6199.262	18154.982	3.0487	11955.720	-96.99	STAR031109-114858.wav	856.6380	11.1480	Bout
198	Spectrogram 1	1	862.188299745	864.179172100	6287.823	23734.317	1.9909	17446.494	-89.38	STAR031109-114858.wav	862.1883	16.6983	Bout
199	Spectrogram 1	1	864.404402104	864.899103719	6642.066	8988.930	0.4947	2346.864	-94.95	STAR031109-114921.wav	864.4044	2.2144	Whistle
200	Spectrogram 1	1	864.999663738	867.058909487	7749.077	22007.380	2.0592	14258.303	-87.29	STAR031109-114921.wav	864.9997	2.8097	Whistle
201	Spectrogram 1	1	867.062937602	870.159850155	5977.860	20634.686	3.0969	14656.826	-92.25	STAR031109-114921.wav	867.0629	4.8729	Whistle
202	Spectrogram 1	1	870.232242147	872.094411643	7306.273	22450.185	1.8622	15143.912	-87.83	STAR031109-114921.wav	870.2322	8.0422	Whistle
203	Spectrogram 1	1	877.367207779	877.652767248	11158.672	12885.609	0.2856	1726.937	-99.79	STAR031109-114921.wav	877.3672	15.1772	Whistle
204	Spectrogram 1	1	878.215842257	878.650214408	10760.148	12841.328	0.4344	2081.180	-100.03	STAR031109-114921.wav	878.2158	16.0258	Whistle
205	Spectrogram 1	1	879.736145650	882.129214441	6774.908	18686.347	2.3931	11911.439	-90.62	STAR031109-114921.wav	879.7361	17.5461	Whistle
206	Spectrogram 1	1	884.345317667	884.831975354	7217.712	9431.734	0.4867	2214.022	-98.08	STAR031109-114921.wav	884.3453	22.1553	Bout
207	Spectrogram 1	1	884.852085176	885.238193754	7439.114	12354.244	0.3861	4915.130	-99.91	STAR031109-114921.wav	884.8521	22.6621	Whistle
208	Spectrogram 1	1	885.499621437	885.901817873	8369.004	12841.328	0.4022	4472.324	-99.10	STAR031109-114921.wav	885.4996	23.3096	Whistle
209	Spectrogram 1	1	886.235640914	886.404563417	7173.432	9210.332	0.1689	2036.900	-96.22	STAR031109-114921.wav	886.2356	24.0456	Whistle
210	Spectrogram 1	1	887.116451108	887.526691472	11424.354	13107.011	0.4102	1682.657	-100.12	STAR031109-114921.wav	887.1165	24.9265	Whistle
211	Spectrogram 1	1	888.797633075	891.552678658	5800.738	18287.823	2.7550	12487.085	-92.21	STAR031109-114921.wav	888.7976	26.6076	Whistle
212	Spectrogram 1	1	893.829111349	895.240820838	6287.823	20413.284	1.4117	14125.461	-96.09	STAR031109-114921.wav	893.8291	31.6391	Bout
213	Spectrogram 1	1	895.393655483	896.161850675	7970.480	13151.292	0.7682	5180.812	-95.86	STAR031109-114921.wav	895.3937	33.2036	Whistle
214	Spectrogram 1	1	896.314685320	897.790746238	8546.125	21387.454	1.4761	12841.329	-96.68	STAR031109-114921.wav	896.3147	34.1247	Whistle
215	Spectrogram 1	1	898.385997734	898.711776846	13284.133	14656.827	0.3258	1372.694	-97.21	STAR031109-114921.wav	898.3860	36.1960	Whistle
216	Spectrogram 1	1	898.924940957	899.548345432	8501.845	17535.055	0.6234	9033.210	-92.25	STAR031109-114921.wav	898.9249	36.7349	Bout
217	Spectrogram 1	1	899.701180078	900.075222763	8856.089	19793.358	0.3740	10937.269	-93.09	STAR031109-114921.wav	899.7012	37.5112	Whistle
218	Spectrogram 1	1	900.167727943	900.469375269	7970.480	13151.292	0.3016	5180.812	-97.16	STAR031109-114921.wav	900.1677	37.9777	Whistle
219	Spectrogram 1	1	900.537748663	900.895703491	8369.004	17490.775	0.3580	9121.771	-97.25	STAR031109-114921.wav	900.5377	38.3477	Whistle
220	Spectrogram 1	1	901.064625994	901.406492964	5667.897	9741.697	0.3419	4073.800	-93.90	STAR031109-115000.wav	901.0646	0.1046	Whistle
221	Spectrogram 1	1	901.478888322	902.403940124	7527.675	21121.771	0.9251	13594.096	-93.41	STAR031109-115000.wav	901.4789	0.5189	Bout
222	Spectrogram 1	1	902.617105102	903.019301537	6154.982	10361.624	0.4022	4206.642	-87.12	STAR031109-115000.wav	902.6171	1.6571	Whistle
223	Spectrogram 1	1	906.474168917	906.755706422	9653.137	14612.546	0.2815	4959.409	-99.32	STAR031109-115000.wav	906.4742	5.5142	Whistle
224	Spectrogram 1	1	907.157903725	907.580209982	9387.454	14523.985	0.4223	5136.531	-97.93	STAR031109-115000.wav	907.1579	6.1979	Whistle
225	Spectrogram 1	1	907.242364976	907.363023907	4649.446	6819.188	0.1207	2169.742	-93.26	STAR031109-115000.wav	907.2424	6.2824	Whistle
226	Spectrogram 1	1	907.580209982	907.950230702	4472.325	14966.790	0.3700	10494.465	-94.02	STAR031109-115000.wav	907.5802	6.6202	Whistle
227	Spectrogram 1	1	908.034691954	908.255899993	4162.362	5933.579	0.2212	1771.217	-88.56	STAR031109-115000.wav	908.0347	7.0747	Whistle
228	Spectrogram 1	1	908.280031780	908.609832857	9387.454	12088.561	0.3298	2701.107	-96.90	STAR031109-115000.wav	908.2800	7.3200	Whistle
229	Spectrogram 1	1	910.866155726	911.513691987	7350.554	12265.683	0.6475	4915.129	-87.75	STAR031109-115000.wav	910.8662	9.9061	Whistle
230	Spectrogram 1	1	911.666526633	912.177316106	5933.579	10892.989	0.5108	4959.410	-82.94	STAR031109-115000.wav	911.6665	10.7065	Whistle
231	Spectrogram 1	1	912.245689500	912.378414324	5579.336	10804.428	0.1327	5225.092	-94.13	STAR031109-115149.wav	912.2457	0.0557	Whistle
232	Spectrogram 1	1	912.474941468	912.929423440	7261.993	11955.720	0.4545	4693.727	-96.74	STAR031109-115149.wav	912.4749	0.2849	Whistle
233	Spectrogram 1	1	913.428147020	913.838387384	8723.247	15453.875	0.4102	6730.628	-99.28	STAR031109-115149.wav	913.4281	1.2381	Whistle
234	Spectrogram 1	1	917.800023140	919.195644771	7261.993	18420.664	1.3956	11158.671	-95.65	STAR031109-115201.wav	917.8000	0.0100	Bout
235	Spectrogram 1	1	921.572626572	923.173368385	7970.480	16693.727	1.6007	8723.247	-95.04	STAR031109-115201.wav	921.5726	3.7826	Whistle
236	Spectrogram 1	1	928.775966465	929.262624151	9121.771	10981.550	0.4867	1859.779	-98.03	STAR031109-115201.wav	928.7760	10.9860	Whistle
237	Spectrogram 1	1	930.847278107	931.201210970	7749.077	9121.771	0.3539	1372.694	-93.32	STAR031109-115201.wav	930.8473	13.0573	Whistle
238	Spectrogram 1	1	931.631561156	933.743092442	6553.506	18996.310	2.1115	12442.804	-96.64	STAR031109-115201.wav	931.6316	13.8416	Bout
239	Spectrogram 1	1	933.891905990	934.113114030	11291.513	12708.487	0.2212	1416.974	-99.56	STAR031109-115201.wav	933.8919	16.1019	Whistle
240	Spectrogram 1	1	934.386607606	934.664123146	8324.723	11247.232	0.2775	2922.509	-98.44	STAR031109-115201.wav	934.3866	16.5966	Whistle
241	Spectrogram 1	1	935.178934584	935.645482449	8944.649	13815.498	0.4665	4870.849	-92.23	STAR031109-115201.wav	935.1789	17.3889	Whistle
242	Spectrogram 1	1	936.059744777	936.904357292	8944.649	15365.314	0.8446	6420.665	-92.80	STAR031109-115201.wav	936.0597	18.2697	Whistle
243	Spectrogram 1	1	936.988818543	937.427212658	7394.834	18509.225	0.4384	11114.391	-98.56	STAR031109-115201.wav	936.9888	19.1988	Whistle
244	Spectrogram 1	1	937.761035699	938.010397489	11380.074	12664.207	0.2494	1284.133	-99.14	STAR031109-115201.wav	937.7610	19.9710	Whistle
245	Spectrogram 1	1	938.316067647	938.396506934	9121.771	12974.170	0.0804	3852.399	-99.75	STAR031109-115201.wav	938.3161	20.5261	Whistle
246	Spectrogram 1	1	938.416616756	938.657934617	8413.284	11822.878	0.2413	3409.594	-98.51	STAR031109-115201.wav	938.4166	20.6266	Whistle
247	Spectrogram 1	1	938.899252479	940.540213935	7926.199	16162.362	1.6410	8236.163	-98.27	STAR031109-115201.wav	938.8993	21.1092	Bout
248	Spectrogram 1	1	940.540213935	941.770935028	5180.812	15055.351	1.2307	9874.539	-94.23	STAR031109-115201.wav	940.5402	22.7502	Bout
249	Spectrogram 1	1	946.191074720	946.633490799	8059.041	11557.196	0.4424	3498.155	-98.24	STAR031109-115201.wav	946.1911	28.4011	Whistle
250	Spectrogram 1	1	946.971336672	947.514301860	8369.004	13549.815	0.5430	5180.811	-98.93	STAR031109-115201.wav	946.9713	29.1813	Whistle
251	Spectrogram 1	1	948.612298128	950.245215656	6730.627	18332.103	1.6329	11601.476	-96.57	STAR031109-115201.wav	948.6123	30.8223	Bout
252	Spectrogram 1	1	950.402072266	950.699697628	7749.077	13416.974	0.2976	5667.897	-98.65	STAR031109-115201.wav	950.4021	32.6121	Bout
253	Spectrogram 1	1	950.908839775	951.990748186	7881.919	14701.107	1.0819	6819.188	-99.02	STAR031109-115201.wav	950.9088	33.1188	Bout
254	Spectrogram 1	1	952.569909992	953.704103940	7350.554	15498.155	1.1342	8147.601	-98.42	STAR031109-115201.wav	952.5699	34.7799	Bout
255	Spectrogram 1	1	953.989663410	956.044887195	7616.236	19704.797	2.0552	12088.561	-98.77	STAR031109-115201.wav	953.9897	36.1997	Bout
256	Spectrogram 1	1	956.040865230	956.837214172	9166.052	19749.077	0.7963	10583.025	-98.05	STAR031109-115201.wav	956.0409	38.2509	Whistle
257	Spectrogram 1	1	957.098642723	958.940702397	7970.480	23424.354	1.8421	15453.874	-92.38	STAR031109-115201.wav	957.0986	39.3086	Bout
258	Spectrogram 1	1	959.708897588	960.919508859	6464.945	14966.790	1.2106	8501.845	-95.70	STAR031109-115201.wav	959.7089	41.9189	Bout
259	Spectrogram 1	1	961.032123861	961.337793152	8059.041	12309.963	0.3057	4250.922	-90.21	STAR031109-115201.wav	961.0321	43.2421	Whistle
260	Spectrogram 1	1	961.623352621	961.756077445	7527.675	12177.122	0.1327	4649.447	-90.44	STAR031109-115201.wav	961.6234	43.8334	Whistle
261	Spectrogram 1	1	961.760100276	962.218604213	8236.162	20191.882	0.4585	11955.720	-99.00	STAR031109-115201.wav	961.7601	43.9701	Bout
262	Spectrogram 1	1	962.882228331	964.169256925	7173.432	20988.930	1.2870	13815.498	-97.36	STAR031109-115201.wav	962.8822	45.0922	Bout
263	Spectrogram 1	1	964.511123895	964.676024433	15940.959	18464.945	0.1649	2523.986	-99.16	STAR031109-115201.wav	964.5111	46.7211	Whistle
264	Spectrogram 1	1	965.182791942	965.383890160	7881.919	13505.535	0.2011	5623.616	-93.25	STAR031109-115201.wav	965.1828	47.3928	Whistle
265	Spectrogram 1	1	965.528680876	965.790108559	6996.310	19881.919	0.2614	12885.609	-96.51	STAR031109-115201.wav	965.5287	47.7387	Whistle
266	Spectrogram 1	1	965.838372132	966.031426421	10627.306	14391.144	0.1931	3763.838	-100.18	STAR031109-115201.wav	965.8384	48.0484	Whistle
267	Spectrogram 1	1	966.417535866	966.606568190	7616.236	15011.070	0.1890	7394.834	-97.55	STAR031109-115201.wav	966.4175	48.6275	Whistle
268	Spectrogram 1	1	966.884083731	967.386829275	7881.919	13284.133	0.5027	5402.214	-97.74	STAR031109-115201.wav	966.8841	49.0941	Bout
269	Spectrogram 1	1	967.547707849	967.897618748	7483.395	12797.048	0.3499	5313.653	-96.65	STAR031109-115201.wav	967.5477	49.7577	Bout
270	Spectrogram 1	1	968.122848752	968.368188578	7793.358	14701.107	0.2453	6907.749	-98.56	STAR031109-115201.wav	968.1228	50.3329	Whistle
271	Spectrogram 1	1	968.525045187	970.415368434	6509.225	17889.299	1.8903	11380.074	-97.43	STAR031109-115201.wav	968.5250	50.7350	Bout
272	Spectrogram 1	1	970.853763416	971.087037348	7970.480	11468.635	0.2333	3498.155	-98.89	STAR031109-115201.wav	970.8538	53.0638	Bout
273	Spectrogram 1	1	971.537497356	971.903496112	9608.856	13416.974	0.3660	3808.118	-99.46	STAR031109-115201.wav	971.5375	53.7475	Bout
274	Spectrogram 1	1	973.789797394	974.147752222	12841.328	18952.030	0.3580	6110.702	-99.85	STAR031109-115201.wav	973.7898	55.9998	Whistle
275	Spectrogram 1	1	976.227108660	976.605173309	7217.712	10760.148	0.3781	3542.436	-96.05	STAR031109-115201.wav	976.2271	58.4371	Whistle
276	Spectrogram 1	1	976.943018315	977.711213507	7571.956	18907.749	0.7682	11335.793	-97.92	STAR031109-115201.wav	976.9430	59.1530	Bout
277	Spectrogram 1	1	979.412505296	980.237007988	6907.749	14878.229	0.8245	7970.480	-95.87	STAR031109-115201.wav	979.4125	61.6225	Whistle
278	Spectrogram 1	1	980.245051917	981.121840146	8059.041	14701.107	0.8768	6642.066	-97.29	STAR031109-115201.wav	980.2451	62.4550	Bout
279	Spectrogram 1	1	981.347070150	982.561703385	5446.494	17579.336	1.2146	12132.842	-93.70	STAR031109-115201.wav	981.3471	63.5571	Bout
280	Spectrogram 1	1	982.585824967	985.566100554	5136.531	23867.159	2.9803	18730.628	-91.01	STAR031109-115201.wav	982.5858	64.7958	Bout
281	Spectrogram 1	1	985.743067852	985.916012320	14391.144	16472.325	0.1729	2081.181	-99.30	STAR031109-115201.wav	985.7431	67.9531	Whistle
282	Spectrogram 1	1	986.229725539	988.767585047	6819.188	18642.066	2.5379	11822.878	-94.30	STAR031109-115201.wav	986.2297	68.4397	Bout
283	Spectrogram 1	1	989.962109327	990.738348448	8014.760	16206.642	0.7762	8191.882	-98.42	STAR031109-115201.wav	989.9621	72.1721	Whistle
284	Spectrogram 1	1	990.762480234	993.630140818	5933.579	22937.269	2.8677	17003.690	-91.36	STAR031109-115201.wav	990.7625	72.9725	Bout
285	Spectrogram 1	1	994.064513836	994.651720631	8059.041	14036.900	0.5872	5977.859	-99.23	STAR031109-115201.wav	994.0645	76.2745	Whistle
286	Spectrogram 1	1	995.025763316	995.351542429	8634.686	13461.255	0.3258	4826.569	-96.63	STAR031109-115201.wav	995.0258	77.2358	Whistle
287	Spectrogram 1	1	995.701453328	995.962881011	8723.247	13328.413	0.2614	4605.166	-97.43	STAR031109-115201.wav	995.7015	77.9115	Whistle
288	Spectrogram 1	1	997.302195141	998.862717310	8014.760	18774.908	1.5605	10760.148	-95.56	STAR031109-115201.wav	997.3022	79.5122	Bout
289	Spectrogram 1	1	1005.289818083	1005.418520942	7217.712	10848.708	0.1287	3630.996	-96.06	STAR031109-115201.wav	1005.2898	87.4998	Whistle
290	Spectrogram 1	1	1005.889090772	1006.243023635	6730.627	13726.937	0.3539	6996.310	-96.57	STAR031109-115201.wav	1005.8891	88.0991	Whistle
291	Spectrogram 1	1	1006.251067563	1006.367704530	8767.528	11070.111	0.1166	2302.583	-98.65	STAR031109-115201.wav	1006.2511	88.4611	Whistle
292	Spectrogram 1	1	1006.685439714	1007.127855793	9077.491	13062.731	0.4424	3985.240	-100.08	STAR031109-115201.wav	1006.6854	88.8954	Bout
293	Spectrogram 1	1	1007.622558275	1008.426951146	8856.089	15453.875	0.8044	6597.786	-100.11	STAR031109-115201.wav	1007.6226	89.8326	Whistle
294	Spectrogram 1	1	1010.289120642	1010.996986369	9520.295	14346.863	0.7079	4826.568	-99.84	STAR031109-115201.wav	1010.2891	92.4991	Whistle
295	Spectrogram 1	1	1011.017096190	1011.169930836	8944.649	12797.048	0.1528	3852.399	-98.17	STAR031109-115201.wav	1011.0171	93.2271	Whistle
296	Spectrogram 1	1	1011.499731913	1011.813445133	8457.565	15099.631	0.3137	6642.066	-96.26	STAR031109-115201.wav	1011.4997	93.7097	Whistle
297	Spectrogram 1	1	1012.465004225	1012.625882799	11025.830	12531.365	0.1609	1505.535	-97.50	STAR031109-115201.wav	1012.4650	94.6750	Whistle
298	Spectrogram 1	1	1012.879266553	1013.068298878	10184.502	11158.672	0.1890	974.170	-98.19	STAR031109-115201.wav	1012.8793	95.0893	Whistle
299	Spectrogram 1	1	1013.510714957	1013.872691749	8103.321	12132.841	0.3620	4029.520	-98.00	STAR031109-115201.wav	1013.5107	95.7207	Whistle
300	Spectrogram 1	1	1014.093899788	1014.174339076	6863.469	11247.232	0.0804	4383.763	-95.20	STAR031109-115201.wav	1014.0939	96.3039	Whistle
301	Spectrogram 1	1	1014.230646577	1014.536315867	8147.601	12354.244	0.3057	4206.643	-97.97	STAR031109-115201.wav	1014.2306	96.4406	Whistle
302	Spectrogram 1	1	1015.634312136	1015.779102853	9963.100	11114.391	0.1448	1151.291	-98.09	STAR031109-115201.wav	1015.6343	97.8443	Whistle
303	Spectrogram 1	1	1021.365613075	1022.001083443	6730.627	14479.705	0.6355	7749.078	-96.16	STAR031109-115201.wav	1021.3656	103.5756	Bout
304	Spectrogram 1	1	1022.121742374	1022.314796663	8856.089	12044.280	0.1931	3188.191	-96.40	STAR031109-115201.wav	1022.1217	104.3317	Whistle
305	Spectrogram 1	1	1023.875318832	1024.736019204	8103.321	17889.299	0.8607	9785.978	-98.54	STAR031109-115201.wav	1023.8753	106.0853	Whistle
306	Spectrogram 1	1	1025.323226867	1026.775155999	8236.162	19439.114	1.4519	11202.952	-98.89	STAR031109-115201.wav	1025.3232	107.5332	Bout
307	Spectrogram 1	1	1028.025986913	1029.180290683	6199.262	11601.476	1.1543	5402.214	-95.86	STAR031109-115201.wav	1028.0260	110.2360	Whistle
308	Spectrogram 1	1	1029.683035087	1030.865492608	7394.834	19704.797	1.1825	12309.963	-96.48	STAR031109-115201.wav	1029.6830	111.8930	Bout
309	Spectrogram 1	1	1031.010283324	1031.653797621	5535.055	13859.779	0.6435	8324.724	-96.05	STAR031109-115201.wav	1031.0103	113.2203	Bout
310	Spectrogram 1	1	1031.529116726	1033.125836575	7837.638	21298.893	1.5967	13461.255	-86.49	STAR031109-115201.wav	1031.5291	113.7391	Bout
311	Spectrogram 1	1	1033.133880503	1035.281603554	5313.653	20059.041	2.1477	14745.388	-94.36	STAR031109-115201.wav	1033.1339	115.3439	Bout
312	Spectrogram 1	1	1035.482701772	1035.623470524	11247.232	13372.694	0.1408	2125.462	-99.56	STAR031109-115201.wav	1035.4827	117.6927	Whistle
313	Spectrogram 1	1	1035.699887847	1036.347424108	7571.956	12708.487	0.6475	5136.531	-97.68	STAR031109-115201.wav	1035.6999	117.9099	Bout
314	Spectrogram 1	1	1036.403731609	1036.576676076	6730.627	10184.502	0.1729	3453.875	-96.19	STAR031109-115201.wav	1036.4037	118.6137	Whistle
315	Spectrogram 1	1	1036.685269114	1037.509771806	5623.616	23247.232	0.8245	17623.616	-97.57	STAR031109-115201.wav	1036.6853	118.8953	Bout
316	Spectrogram 1	1	1037.859682705	1038.101000567	9653.137	16073.801	0.2413	6420.664	-99.93	STAR031109-115201.wav	1037.8597	120.0697	Whistle
317	Spectrogram 1	1	1038.475044119	1039.138668237	8634.686	15630.996	0.6636	6996.310	-99.91	STAR031109-115201.wav	1038.4750	120.6850	Whistle
318	Spectrogram 1	1	1039.255305203	1040.337213615	5269.373	15409.594	1.0819	10140.221	-91.23	STAR031109-115201.wav	1039.2553	121.4653	Bout
319	Spectrogram 1	1	1040.413630937	1041.234111666	4649.446	12044.280	0.8205	7394.834	-88.63	STAR031109-115201.wav	1040.4136	122.6236	Whistle
320	Spectrogram 1	1	1042.766478945	1043.997200037	5535.055	16250.923	1.2307	10715.868	-95.47	STAR031109-115201.wav	1042.7665	124.9765	Whistle
321	Spectrogram 1	1	1045.666317673	1047.480223597	5047.970	19749.077	1.8139	14701.107	-92.77	STAR031109-115201.wav	1045.6663	127.8763	Bout
322	Spectrogram 1	1	1048.533978258	1048.638549331	8059.041	14125.461	0.1046	6066.420	-97.27	STAR031109-115201.wav	1048.5340	130.7440	Whistle
323	Spectrogram 1	1	1049.426855212	1050.524851480	8501.845	19439.114	1.0980	10937.269	-94.39	STAR031109-115201.wav	1049.4269	131.6369	Whistle
324	Spectrogram 1	1	1050.669642197	1051.353376137	5889.299	11822.878	0.6837	5933.579	-91.00	STAR031109-115201.wav	1050.6696	132.8796	Whistle
325	Spectrogram 1	1	1051.429793460	1052.262340081	4693.727	11867.159	0.8325	7173.432	-90.81	STAR031109-115201.wav	1051.4298	133.6398	Whistle
