Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
165	Spectrogram 1	1	334.082486068	335.083955192	6454.545	18136.364	1.0015	11681.818	-49.07	palmyra092007FS192-070924-211000.wav	334.0825	84.5465	Whistle
166	Spectrogram 1	1	335.683227881	336.479576823	6636.364	18000.000	0.7963	11363.636	-49.29	palmyra092007FS192-070924-211000.wav	335.6832	86.1472	Whistle
167	Spectrogram 1	1	340.473390163	341.446705537	9090.909	18136.364	0.9733	9045.455	-49.50	palmyra092007FS192-070924-211000.wav	340.4734	90.9374	Whistle
168	Spectrogram 1	1	342.436108768	343.308875033	7409.091	18363.636	0.8728	10954.545	-48.81	palmyra092007FS192-070924-211000.wav	342.4361	92.9001	Whistle
169	Spectrogram 1	1	344.286215108	344.704499401	11409.091	18045.455	0.4183	6636.364	-50.52	palmyra092007FS192-070924-211000.wav	344.2862	94.7502	Whistle
170	Spectrogram 1	1	344.708521365	345.669770846	8681.818	18227.273	0.9612	9545.455	-49.07	palmyra092007FS192-070924-211000.wav	344.7085	95.1725	Whistle
171	Spectrogram 1	1	346.188604247	347.049304619	9272.727	18363.636	0.8607	9090.909	-49.21	palmyra092007FS192-070924-211000.wav	346.1886	96.6526	Whistle
172	Spectrogram 1	1	349.534881327	350.206549374	7863.636	20772.727	0.6717	12909.091	-49.89	palmyra092007FS192-070924-211000.wav	349.5349	99.9989	Whistle
173	Spectrogram 1	1	353.798166279	354.711152187	8318.182	18090.909	0.9130	9772.727	-49.75	palmyra092007FS192-070924-211000.wav	353.7982	104.2622	Whistle
174	Spectrogram 1	1	356.718115137	357.647188903	8500.000	18500.000	0.9291	10000.000	-47.18	palmyra092007FS192-070924-211000.wav	356.7181	107.1821	Whistle
175	Spectrogram 1	1	362.851613514	363.326205308	9909.091	13863.636	0.4746	3954.545	-49.42	palmyra092007FS192-070924-211000.wav	362.8516	113.3156	Whistle
176	Spectrogram 1	1	364.271366931	365.272836055	9318.182	18500.000	1.0015	9181.818	-49.67	palmyra092007FS192-070924-211000.wav	364.2714	114.7354	Whistle
177	Spectrogram 1	1	369.266767484	370.404983396	10090.909	15863.636	1.1382	5772.727	-48.82	palmyra092007FS192-070924-211000.wav	369.2668	119.7308	Whistle
178	Spectrogram 1	1	370.738806437	371.048497693	11000.000	15727.273	0.3097	4727.273	-49.79	palmyra092007FS192-070924-211000.wav	370.7388	121.2028	Whistle
179	Spectrogram 1	1	371.048497693	371.571353059	14454.545	18454.545	0.5229	4000.000	-49.46	palmyra092007FS192-070924-211000.wav	371.0485	121.5125	Whistle
180	Spectrogram 1	1	371.498957700	372.045944853	9181.818	12363.636	0.5470	3181.818	-48.38	palmyra092007FS192-070924-211000.wav	371.4990	121.9630	Whistle
181	Spectrogram 1	1	372.729681529	373.562228151	10000.000	17954.545	0.8325	7954.545	-49.69	palmyra092007FS192-070924-211000.wav	372.7297	123.1937	Whistle
182	Spectrogram 1	1	374.064973695	374.877410495	10772.727	18000.000	0.8124	7227.273	-48.07	palmyra092007FS192-070924-211000.wav	374.0650	124.5290	Whistle
183	Spectrogram 1	1	374.913608174	377.097534818	8409.091	18818.182	2.1839	10409.091	-49.70	palmyra092007FS192-070924-211000.wav	374.9136	125.3776	Bout
184	Spectrogram 1	1	377.334825561	378.195525932	9954.545	18272.727	0.8607	8318.182	-49.19	palmyra092007FS192-070924-211000.wav	377.3348	127.7988	Whistle
185	Spectrogram 1	1	378.859150051	379.450378811	12500.000	18409.091	0.5912	5909.091	-49.31	palmyra092007FS192-070924-211000.wav	378.8592	129.3231	Whistle
186	Spectrogram 1	1	379.482554526	380.033563642	8181.818	15181.818	0.5510	7000.000	-48.76	palmyra092007FS192-070924-211000.wav	379.4826	129.9466	Whistle
187	Spectrogram 1	1	380.258793646	382.008348140	5272.727	19409.091	1.7496	14136.364	-49.93	palmyra092007FS192-070924-211000.wav	380.2588	130.7228	Bout
188	Spectrogram 1	1	382.889161071	383.424082330	12500.000	17863.636	0.5349	5363.636	-49.99	palmyra092007FS192-070924-211000.wav	382.8892	133.3532	Whistle
189	Spectrogram 1	1	390.756128821	391.395621153	8909.091	22409.091	0.6395	13500.000	-50.76	palmyra092007FS192-070924-211000.wav	390.7561	141.2201	Whistle
190	Spectrogram 1	1	403.847631004	404.064817079	7590.909	9909.091	0.2172	2318.182	-48.24	palmyra092007FS192-070924-211000.wav	403.8476	154.3116	Whistle
191	Spectrogram 1	1	406.087865149	406.952587486	10181.818	13500.000	0.8647	3318.182	-49.12	palmyra092007FS192-070924-211000.wav	406.0879	156.5519	Whistle
192	Spectrogram 1	1	410.363215995	411.151521008	7772.727	21954.545	0.7883	14181.818	-50.12	palmyra092007FS192-070924-211000.wav	410.3632	160.8272	Whistle
193	Spectrogram 1	1	412.410395851	412.836724073	12545.455	13818.182	0.4263	1272.727	-50.12	palmyra092007FS192-070924-211000.wav	412.4104	162.8744	Whistle
194	Spectrogram 1	1	416.573131694	417.437854030	12227.273	14000.000	0.8647	1772.727	-49.89	palmyra092007FS192-070924-211000.wav	416.5731	167.0371	Whistle
195	Spectrogram 1	1	451.813605260	452.537558844	7136.364	11000.000	0.7240	3863.636	-49.20	palmyra092007FS192-070924-211000.wav	451.8136	202.2776	Whistle
196	Spectrogram 1	1	460.633778562	461.216963393	8136.364	12090.909	0.5832	3954.545	-49.51	palmyra092007FS192-070924-211000.wav	460.6338	211.0978	Whistle
197	Spectrogram 1	1	464.643679760	466.071477106	6863.636	17727.273	1.4278	10863.636	-49.66	palmyra092007FS192-070924-211000.wav	464.6437	215.1077	Whistle
198	Spectrogram 1	1	472.860558409	475.233517378	7318.182	17318.182	2.3730	10000.000	-50.19	palmyra092007FS192-070924-211000.wav	472.8606	223.3246	Whistle
199	Spectrogram 1	1	480.522405977	481.974335109	7772.727	20863.636	1.4519	13090.909	-50.52	palmyra092007FS192-070924-211000.wav	480.5224	230.9864	Bout
200	Spectrogram 1	1	482.203587077	484.242723005	7181.818	23863.636	2.0391	16681.818	-51.73	palmyra092007FS192-070924-211000.wav	482.2036	232.6676	Whistle
201	Spectrogram 1	1	489.290293743	491.180616990	7318.182	23727.273	1.8903	16409.091	-50.90	palmyra092007FS192-070924-211000.wav	489.2903	239.7543	Bout
202	Spectrogram 1	1	492.777339575	494.106646058	6954.545	23863.636	1.3293	16909.091	-51.57	palmyra092007FS192-070924-211000.wav	492.7773	243.2413	Whistle
203	Spectrogram 1	1	494.832563360	496.260360706	7727.273	17636.364	1.4278	9909.091	-49.75	palmyra092007FS192-070924-211000.wav	494.8326	245.2966	Whistle
204	Spectrogram 1	1	499.067694562	501.585444247	8045.455	22681.818	2.5177	14636.364	-50.59	palmyra092007FS192-070924-211000.wav	499.0677	249.5317	Bout
205	Spectrogram 1	1	502.442125392	503.005200401	8227.273	22590.909	0.5631	14363.636	-51.67	palmyra092007FS192-070924-211000.wav	502.4421	252.9061	Whistle
206	Spectrogram 1	1	503.536099696	504.863347933	7136.364	19181.818	1.3272	12045.455	-50.56	palmyra092007FS192-070924-211000.wav	503.5361	254.0001	Whistle
207	Spectrogram 1	1	505.422400978	506.029717596	8227.273	21272.727	0.6073	13045.455	-50.87	palmyra092007FS192-070924-211000.wav	505.4224	255.8864	Whistle
208	Spectrogram 1	1	506.801929597	508.778780233	7090.909	24000.000	1.9769	16909.091	-51.11	palmyra092007FS192-070924-211000.wav	506.8019	257.2659	Whistle
209	Spectrogram 1	1	509.432294285	510.667037342	8136.364	23681.818	1.2347	15545.455	-51.08	palmyra092007FS192-070924-211000.wav	509.4323	259.8963	Bout
210	Spectrogram 1	1	512.613670826	513.414041732	7136.364	21636.364	0.8004	14500.000	-51.41	palmyra092007FS192-070924-211000.wav	512.6137	263.0777	Whistle
211	Spectrogram 1	1	513.776018524	514.286807997	7590.909	20272.727	0.5108	12681.818	-51.23	palmyra092007FS192-070924-211000.wav	513.7760	264.2400	Whistle
212	Spectrogram 1	1	515.139467177	516.088650764	6227.273	20181.818	0.9492	13954.545	-51.06	palmyra092007FS192-070924-211000.wav	515.1395	265.6035	Whistle
213	Spectrogram 1	1	516.253551303	516.957395065	7772.727	24000.000	0.7038	16227.273	-51.29	palmyra092007FS192-070924-211000.wav	516.2536	266.7175	Whistle
214	Spectrogram 1	1	517.170559176	518.429434019	8454.545	13454.545	1.2589	5000.000	-49.23	palmyra092007FS192-070924-211000.wav	517.1706	267.6346	Whistle
215	Spectrogram 1	1	520.142793570	521.445910021	8136.364	20818.182	1.3031	12681.818	-51.29	palmyra092007FS192-070924-211000.wav	520.1428	270.6068	Whistle
216	Spectrogram 1	1	521.892348064	523.199486479	7727.273	21636.364	1.3071	13909.091	-51.23	palmyra092007FS192-070924-211000.wav	521.8923	272.3564	Whistle
217	Spectrogram 1	1	523.915396135	524.381944000	7727.273	23909.091	0.4665	16181.818	-51.02	palmyra092007FS192-070924-211000.wav	523.9154	274.3794	Whistle
218	Spectrogram 1	1	524.579022990	524.985241389	8636.364	23500.000	0.4062	14863.636	-51.51	palmyra092007FS192-070924-211000.wav	524.5790	275.0430	Whistle
219	Spectrogram 1	1	525.081768534	526.400972842	8909.091	22681.818	1.3192	13772.727	-51.00	palmyra092007FS192-070924-211000.wav	525.0818	275.5458	Whistle
220	Spectrogram 1	1	526.726751955	528.299340017	7227.273	23909.091	1.5726	16681.818	-51.17	palmyra092007FS192-070924-211000.wav	526.7268	277.1907	Bout
221	Spectrogram 1	1	528.343584362	529.296789914	6727.273	12909.091	0.9532	6181.818	-48.95	palmyra092007FS192-070924-211000.wav	528.3436	278.8076	Whistle
222	Spectrogram 1	1	534.553500062	535.116575071	6000.000	19045.455	0.5631	13045.455	-51.05	palmyra092007FS192-070924-211000.wav	534.5535	285.0175	Whistle
223	Spectrogram 1	1	535.530837400	536.150219910	8000.000	22545.455	0.6194	14545.455	-51.58	palmyra092007FS192-070924-211000.wav	535.5308	285.9948	Whistle
224	Spectrogram 1	1	536.262834912	537.626280828	7590.909	18318.182	1.3634	10727.273	-49.59	palmyra092007FS192-070924-211000.wav	536.2628	286.7268	Whistle
225	Spectrogram 1	1	537.722810709	538.096853394	7136.364	11090.909	0.3740	3954.545	-48.81	palmyra092007FS192-070924-211000.wav	537.7228	288.1868	Whistle
226	Spectrogram 1	1	538.728301798	539.444211453	7045.455	18818.182	0.7159	11772.727	-50.42	palmyra092007FS192-070924-211000.wav	538.7283	289.1923	Whistle
227	Spectrogram 1	1	539.669441457	540.638734866	9409.091	23772.727	0.9693	14363.636	-51.77	palmyra092007FS192-070924-211000.wav	539.6694	290.1334	Whistle
228	Spectrogram 1	1	541.026854426	542.374212485	6863.636	23909.091	1.3474	17045.455	-51.36	palmyra092007FS192-070924-211000.wav	541.0269	291.4909	Whistle
229	Spectrogram 1	1	542.559222845	542.836738386	8500.000	19409.091	0.2775	10909.091	-50.79	palmyra092007FS192-070924-211000.wav	542.5592	293.0232	Whistle
230	Spectrogram 1	1	543.431989110	543.999086084	7909.091	19681.818	0.5671	11772.727	-50.71	palmyra092007FS192-070924-211000.wav	543.4320	293.8960	Whistle
231	Spectrogram 1	1	544.377152250	545.414819053	7772.727	23909.091	1.0377	16136.364	-51.57	palmyra092007FS192-070924-211000.wav	544.3772	294.8411	Whistle
232	Spectrogram 1	1	546.026157635	546.633474252	7545.455	23818.182	0.6073	16272.727	-50.88	palmyra092007FS192-070924-211000.wav	546.0262	296.4902	Whistle
233	Spectrogram 1	1	546.822506577	547.936590703	7000.000	24000.000	1.1141	17000.000	-51.22	palmyra092007FS192-070924-211000.wav	546.8225	297.2865	Whistle
234	Spectrogram 1	1	548.596195594	549.279929534	5090.909	6318.182	0.6837	1227.273	-48.95	palmyra092007FS192-070924-211000.wav	548.5962	299.0602	Whistle
235	Spectrogram 1	1	549.094919174	549.895290080	9636.364	18045.455	0.8004	8409.091	-50.22	palmyra092007FS192-070924-211000.wav	549.0949	299.5589	Whistle
236	Spectrogram 1	1	550.760012416	552.163677976	7363.636	20090.909	1.4037	12727.273	-50.78	palmyra092007FS192-070924-211000.wav	550.7600	301.2240	Whistle
237	Spectrogram 1	1	552.638269770	553.189278886	12090.909	17909.091	0.5510	5818.182	-51.11	palmyra092007FS192-070924-211000.wav	552.6383	303.1023	Whistle
238	Spectrogram 1	1	554.271190034	554.979055761	9272.727	22272.727	0.7079	13000.000	-51.93	palmyra092007FS192-070924-211000.wav	554.2712	304.7352	Whistle
239	Spectrogram 1	1	555.176132014	555.711053273	8727.273	15363.636	0.5349	6636.364	-50.39	palmyra092007FS192-070924-211000.wav	555.1761	305.6401	Whistle
240	Spectrogram 1	1	556.571753645	558.389764320	6681.818	23909.091	1.8180	17227.273	-51.69	palmyra092007FS192-070924-211000.wav	556.5718	307.0358	Whistle
241	Spectrogram 1	1	560.368526282	561.953180238	5500.000	23863.636	1.5847	18363.636	-51.53	palmyra092007FS192-070924-211000.wav	560.3685	310.8325	Whistle
242	Spectrogram 1	1	563.553870796	565.206898146	8590.909	23954.545	1.6530	15363.636	-52.59	palmyra092007FS192-070924-211000.wav	563.5539	314.0179	Whistle
243	Spectrogram 1	1	565.769973155	566.940364782	7454.545	16409.091	1.1704	8954.545	-50.55	palmyra092007FS192-070924-211000.wav	565.7700	316.2340	Whistle
244	Spectrogram 1	1	569.297238631	569.767808460	7954.545	16500.000	0.4706	8545.455	-50.14	palmyra092007FS192-070924-211000.wav	569.2972	319.7612	Whistle
245	Spectrogram 1	1	588.614815667	590.175337836	7181.818	18227.273	1.5605	11045.455	-51.20	palmyra092007FS192-070924-211000.wav	588.6148	339.0788	Whistle
246	Spectrogram 1	1	593.614120096	594.096755818	10363.636	14772.727	0.4826	4409.091	-51.12	palmyra092007FS192-070924-211000.wav	593.6141	344.0781	Whistle
247	Spectrogram 1	1	594.997675834	596.055452459	7636.364	16409.091	1.0578	8772.727	-51.09	palmyra092007FS192-070924-211000.wav	594.9977	345.4617	Whistle
248	Spectrogram 1	1	610.345502756	610.968907231	10090.909	16818.182	0.6234	6727.273	-51.50	palmyra092007FS192-070924-211000.wav	610.3455	360.8095	Whistle
249	Spectrogram 1	1	611.954288498	612.666176189	11454.545	17954.545	0.7119	6500.000	-50.91	palmyra092007FS192-070924-211000.wav	611.9543	362.4183	Whistle
250	Spectrogram 1	1	623.143401542	623.646147086	9863.636	13409.091	0.5027	3545.455	-49.62	palmyra092007FS192-070924-211000.wav	623.1434	373.6074	Whistle
251	Spectrogram 1	1	624.164980488	624.993505145	8272.727	18000.000	0.8285	9727.273	-51.07	palmyra092007FS192-070924-211000.wav	624.1650	374.6290	Whistle
252	Spectrogram 1	1	625.721480693	626.630444637	9681.818	18772.727	0.9090	9090.909	-51.16	palmyra092007FS192-070924-211000.wav	625.7215	376.1855	Whistle
253	Spectrogram 1	1	640.015543433	640.329256652	12727.273	13454.545	0.3137	727.273	-47.97	palmyra092007FS192-070924-211000.wav	640.0155	390.4795	Whistle
254	Spectrogram 1	1	641.901847452	642.078813883	11181.818	12545.455	0.1770	1363.636	-49.79	palmyra092007FS192-070924-211000.wav	641.9018	392.3659	Whistle
255	Spectrogram 1	1	643.422149978	643.768038912	5090.909	6590.909	0.3459	1500.000	-48.19	palmyra092007FS192-070924-211000.wav	643.4221	393.8861	Whistle
256	Spectrogram 1	1	643.776082841	644.459816781	10454.545	11909.091	0.6837	1454.545	-49.63	palmyra092007FS192-070924-211000.wav	643.7761	394.2401	Whistle
257	Spectrogram 1	1	644.415575173	644.765486072	5227.273	7227.273	0.3499	2000.000	-47.40	palmyra092007FS192-070924-211000.wav	644.4156	394.8796	Whistle
258	Spectrogram 1	1	646.149044546	646.643746162	11181.818	12272.727	0.4947	1090.909	-50.43	palmyra092007FS192-070924-211000.wav	646.1490	396.6130	Whistle
259	Spectrogram 1	1	646.700053663	647.693478858	4818.182	7227.273	0.9934	2409.091	-49.66	palmyra092007FS192-070924-211000.wav	646.7001	397.1641	Whistle
260	Spectrogram 1	1	648.421454407	649.109210311	8136.364	13454.545	0.6878	5318.182	-49.97	palmyra092007FS192-070924-211000.wav	648.4215	398.8855	Whistle
261	Spectrogram 1	1	651.779797379	652.620387929	10090.909	18590.909	0.8406	8500.000	-51.84	palmyra092007FS192-070924-211000.wav	651.7798	402.2438	Whistle
262	Spectrogram 1	1	655.222601603	656.413103052	6545.455	17909.091	1.1905	11363.636	-50.25	palmyra092007FS192-070924-211000.wav	655.2226	405.6866	Whistle
263	Spectrogram 1	1	656.996287883	658.013844865	7636.364	18590.909	1.0176	10954.545	-51.09	palmyra092007FS192-070924-211000.wav	656.9963	407.4603	Whistle
264	Spectrogram 1	1	658.729754520	659.779487216	7363.636	18272.727	1.0497	10909.091	-50.79	palmyra092007FS192-070924-211000.wav	658.7298	409.1938	Whistle
265	Spectrogram 1	1	660.917705865	662.072009635	6863.636	19000.000	1.1543	12136.364	-50.61	palmyra092007FS192-070924-211000.wav	660.9177	411.3817	Whistle
266	Spectrogram 1	1	662.683348217	663.519916803	11136.364	18500.000	0.8366	7363.636	-51.43	palmyra092007FS192-070924-211000.wav	662.6833	413.1474	Whistle
267	Spectrogram 1	1	669.669505774	670.349217749	7772.727	13181.818	0.6797	5409.091	-50.66	palmyra092007FS192-070924-211000.wav	669.6695	420.1335	Whistle
268	Spectrogram 1	1	679.792795527	680.102486782	13772.727	16545.455	0.3097	2772.727	-52.11	palmyra092007FS192-070924-211000.wav	679.7928	430.2568	Whistle
269	Spectrogram 1	1	681.807802405	683.110918856	8409.091	18909.091	1.3031	10500.000	-52.24	palmyra092007FS192-070924-211000.wav	681.8078	432.2718	Whistle
270	Spectrogram 1	1	703.140312287	704.149825340	9227.273	11363.636	1.0095	2136.364	-50.20	palmyra092007FS192-070924-211000.wav	703.1403	453.6043	Whistle
271	Spectrogram 1	1	734.841561774	735.935536078	8681.818	17454.545	1.0940	8772.727	-57.67	palmyra092007FS192-070925-193400.wav	734.8416	0.6976	Whistle
272	Spectrogram 1	1	736.341754478	736.659489662	5772.727	9227.273	0.3177	3454.545	-62.01	palmyra092007FS192-070925-193400.wav	736.3418	2.1978	Whistle
273	Spectrogram 1	1	739.873041918	740.540688000	6000.000	13000.000	0.6676	7000.000	-59.58	palmyra092007FS192-070925-193400.wav	739.8730	5.7290	Whistle
274	Spectrogram 1	1	741.196268190	741.393344444	13500.000	15636.364	0.1971	2136.364	-62.26	palmyra092007FS192-070925-193400.wav	741.1963	7.0523	Whistle
275	Spectrogram 1	1	741.815650701	742.024792847	13636.364	15545.455	0.2091	1909.091	-60.35	palmyra092007FS192-070925-193400.wav	741.8157	7.6716	Whistle
276	Spectrogram 1	1	743.412373286	744.763753309	6363.636	17090.909	1.3514	10727.273	-59.98	palmyra092007FS192-070925-193400.wav	743.4124	9.2684	Whistle
277	Spectrogram 1	1	746.038716009	747.333788531	7454.545	16909.091	1.2951	9454.545	-58.94	palmyra092007FS192-070925-193400.wav	746.0387	11.8947	Whistle
278	Spectrogram 1	1	747.937077396	748.105999899	3363.636	5000.000	0.1689	1636.364	-63.76	palmyra092007FS192-070925-193400.wav	747.9371	13.7931	Whistle
279	Spectrogram 1	1	749.722832306	751.283354476	7772.727	16500.000	1.5605	8727.273	-60.34	palmyra092007FS192-070925-193400.wav	749.7228	15.5788	Whistle
280	Spectrogram 1	1	753.254119746	754.999652276	6181.818	23409.091	1.7455	17227.273	-59.71	palmyra092007FS192-070925-193400.wav	753.2541	19.1101	Bout
281	Spectrogram 1	1	755.043893884	757.296193922	6636.364	19181.818	2.2523	12545.455	-61.40	palmyra092007FS192-070925-193400.wav	755.0439	20.8999	Whistle
282	Spectrogram 1	1	758.020150243	759.214673656	8772.727	16272.727	1.1945	7500.000	-60.79	palmyra092007FS192-070925-193400.wav	758.0202	23.8761	Whistle
283	Spectrogram 1	1	772.929580314	773.790280686	6318.182	10409.091	0.8607	4090.909	-62.24	palmyra092007FS192-070925-193400.wav	772.9296	38.7856	Whistle
284	Spectrogram 1	1	778.769478030	779.030905713	3045.455	6090.909	0.2614	3045.455	-64.11	palmyra092007FS192-070925-193400.wav	778.7695	44.6255	Whistle
285	Spectrogram 1	1	779.352662861	779.702573760	9318.182	12954.545	0.3499	3636.364	-62.41	palmyra092007FS192-070925-193400.wav	779.3527	45.2087	Whistle
286	Spectrogram 1	1	788.373934381	789.077778143	6727.273	15045.455	0.7038	8318.182	-61.91	palmyra092007FS192-070925-193400.wav	788.3739	54.2299	Whistle
287	Spectrogram 1	1	790.630256384	790.823310673	6318.182	8454.545	0.1931	2136.364	-61.83	palmyra092007FS192-070925-193400.wav	790.6303	56.4862	Whistle
288	Spectrogram 1	1	809.079017824	809.742641942	7772.727	15272.727	0.6636	7500.000	-62.51	palmyra092007FS192-070925-193400.wav	809.0790	74.9350	Whistle
289	Spectrogram 1	1	812.988369913	813.808850641	7772.727	16636.364	0.8205	8863.636	-62.90	palmyra092007FS192-070925-193400.wav	812.9884	78.8444	Whistle
290	Spectrogram 1	1	816.209966097	816.455305923	10727.273	14454.545	0.2453	3727.273	-62.68	palmyra092007FS192-070925-193400.wav	816.2100	82.0660	Whistle
291	Spectrogram 1	1	818.486397922	819.246549185	6500.000	12545.455	0.7602	6045.455	-64.04	palmyra092007FS192-070925-193400.wav	818.4864	84.3424	Whistle
292	Spectrogram 1	1	831.328538315	832.144997079	3136.364	11818.182	0.8165	8681.818	-64.50	palmyra092007FS192-070925-193400.wav	831.3285	97.1845	Whistle
293	Spectrogram 1	1	836.959293884	837.530412822	9227.273	11000.000	0.5711	1772.727	-62.63	palmyra092007FS192-070925-193400.wav	836.9593	102.8153	Whistle
294	Spectrogram 1	1	845.534124624	845.920233202	3045.455	4909.091	0.3861	1863.636	-67.06	palmyra092007FS192-070925-193400.wav	845.5341	111.3901	Whistle
