Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
986	Spectrogram 1	1	4951.748059000	4953.697196000	3818.200	16125.737	1.9491	12307.537	-63.96	Whistle
987	Spectrogram 1	1	4956.323540000	4957.561708000	4318.200	10184.676	1.2382	5866.476	-69.29	Whistle
988	Spectrogram 1	1	4957.658832000	4958.471269000	3409.100	23090.900	0.8124	19681.800	-74.23	Whistle
989	Spectrogram 1	1	4963.908967000	4964.528349000	4620.825	17021.611	0.6194	12400.786	-69.01	Whistle
990	Spectrogram 1	1	4965.779180000	4966.511178000	2734.774	8581.532	0.7320	5846.758	-63.55	Whistle
991	Spectrogram 1	1	4966.700210000	4968.351529000	3017.682	19944.990	1.6513	16927.308	-71.47	Bout
992	Spectrogram 1	1	4968.300953000	4969.435147000	5090.900	11181.800	1.1342	6090.900	-72.79	Whistle
993	Spectrogram 1	1	4971.249053000	4971.789079000	4243.615	16833.006	0.5400	12589.391	-71.25	Whistle
994	Spectrogram 1	1	4971.798817000	4972.470746000	4318.200	16785.855	0.6719	12467.655	-69.15	Whistle
995	Spectrogram 1	1	4972.714199000	4974.058057000	3913.556	11457.760	1.3439	7544.204	-64.26	Bout
996	Spectrogram 1	1	4974.414340000	4974.515748000	6863.600	10467.583	0.1014	3603.983	-88.14	Whistle
997	Spectrogram 1	1	4974.715987000	4975.616154000	3347.741	23000.000	0.9002	19652.259	-70.65	Whistle
998	Spectrogram 1	1	4977.000464000	4978.060419000	3536.346	16226.087	1.0600	12689.741	-65.14	Bout
999	Spectrogram 1	1	4979.074875812	4979.573599392	4017.391	12469.565	0.4987	8452.174	-69.17	Whistle
1000	Spectrogram 1	1	4980.704692816	4981.332119255	2772.700	16172.888	0.6274	13400.188	-60.34	Whistle
1001	Spectrogram 1	1	4981.818776942	4982.719696958	3500.000	21409.100	0.9009	17909.100	-74.76	Whistle
1002	Spectrogram 1	1	4982.719696958	4983.290817000	3136.400	17445.972	0.5711	14309.572	-56.91	Whistle
1003	Spectrogram 1	1	4983.350485000	4984.171627000	3652.174	9913.043	0.8211	6260.870	-71.28	Whistle
1004	Spectrogram 1	1	4987.797429133	4988.933634000	3600.000	11008.696	1.1362	7408.696	-92.29	Whistle
1005	Spectrogram 1	1	5001.357486000	5001.978879434	4591.304	16591.304	0.6214	12000.000	-65.14	Whistle
1006	Spectrogram 1	1	5001.974857469	5002.960238736	4045.500	10747.826	0.9854	6702.326	-75.31	Whistle
1007	Spectrogram 1	1	5004.100466000	5004.715827000	6863.600	11227.300	0.6154	4363.700	-82.89	Whistle
1008	Spectrogram 1	1	5005.445813303	5006.224063000	4486.957	10500.000	0.7782	6013.043	-77.47	Whistle
1009	Spectrogram 1	1	5008.094277000	5008.653330000	4227.300	16880.157	0.5591	12652.857	-69.83	Whistle
1010	Spectrogram 1	1	5009.015362000	5009.936338000	5681.800	12259.332	0.9210	6577.532	-89.91	Whistle
1011	Spectrogram 1	1	5011.186959000	5012.341472000	3630.648	19000.000	1.1545	15369.352	-70.38	Bout
1012	Spectrogram 1	1	5012.458109000	5013.322833000	4272.700	11269.155	0.8647	6996.455	-79.08	Whistle
1013	Spectrogram 1	1	5013.378031000	5013.990479000	2863.600	16455.796	0.6124	13592.196	-64.97	Whistle
1014	Spectrogram 1	1	5015.542957000	5016.182606000	3318.200	17493.124	0.6396	14174.924	-65.20	Whistle
1015	Spectrogram 1	1	5016.805844000	5017.469478000	2954.500	17257.367	0.6636	14302.867	-66.66	Whistle
1016	Spectrogram 1	1	5019.775967000	5020.526172000	2636.400	16502.947	0.7502	13866.547	-64.40	Whistle
1017	Spectrogram 1	1	5020.993230000	5021.632212000	2500.000	16738.703	0.6390	14238.703	-65.37	Whistle
1018	Spectrogram 1	1	5025.529497000	5026.456306000	2546.169	17351.670	0.9268	14805.501	-69.61	Bout
1019	Spectrogram 1	1	5026.602378000	5027.858593000	3064.833	17909.100	1.2562	14844.267	-69.25	Bout
1020	Spectrogram 1	1	5031.280908000	5031.526248000	7363.600	14590.900	0.2453	7227.300	-80.43	Whistle
1021	Spectrogram 1	1	5035.002167000	5035.721158000	3272.700	20510.806	0.7190	17238.106	-78.45	Whistle
1022	Spectrogram 1	1	5036.887527000	5037.092647000	5863.600	8272.700	0.2051	2409.100	-79.38	Whistle
1023	Spectrogram 1	1	5043.378979000	5043.889768000	6090.900	10727.300	0.5108	4636.400	-85.17	Whistle
1024	Spectrogram 1	1	5043.966186000	5044.110976000	5818.200	9272.700	0.1448	3454.500	-81.17	Whistle
1025	Spectrogram 1	1	5045.192886000	5045.691655000	5233.792	22318.200	0.4988	17084.408	-84.15	Whistle
1026	Spectrogram 1	1	5050.473726000	5051.173548000	3111.984	17304.519	0.6998	14192.535	-66.30	Whistle
1027	Spectrogram 1	1	5051.800974000	5052.488853000	2829.077	20136.400	0.6879	17307.323	-67.06	Whistle
1028	Spectrogram 1	1	5052.644663000	5053.671189000	3181.800	13390.963	1.0265	10209.163	-65.57	Bout
1029	Spectrogram 1	1	5054.942856000	5056.325667000	2876.228	18954.813	1.3828	16078.585	-68.90	Bout
1030	Spectrogram 1	1	5056.699687000	5057.654903794	5165.217	20545.500	0.9552	15380.283	-77.66	Whistle
1031	Spectrogram 1	1	5057.624739000	5058.332605000	3000.000	21318.200	0.7079	18318.200	-67.32	Whistle
1032	Spectrogram 1	1	5058.714691000	5058.863504000	6409.100	23181.800	0.1488	16772.700	-78.27	Whistle
1033	Spectrogram 1	1	5060.017809000	5060.983080000	4272.700	11818.200	0.9653	7545.500	-71.20	Whistle
1034	Spectrogram 1	1	5061.703012000	5062.615998000	4409.100	10909.100	0.9130	6500.000	-71.02	Whistle
1035	Spectrogram 1	1	5074.034358000	5074.665806000	3394.892	18545.500	0.6314	15150.608	-61.83	Whistle
1036	Spectrogram 1	1	5074.689938000	5075.870041000	2876.228	11269.155	1.1801	8392.927	-66.04	Bout
1037	Spectrogram 1	1	5076.383185000	5077.535258000	3000.000	17304.519	1.1521	14304.519	-68.60	Bout
1038	Spectrogram 1	1	5077.617929000	5078.253400000	2818.200	12542.240	0.6355	9724.040	-63.52	Whistle
1039	Spectrogram 1	1	5078.969309000	5079.616846000	2636.400	18436.149	0.6475	15799.749	-62.16	Whistle
1040	Spectrogram 1	1	5080.996379000	5081.664213000	3111.984	17021.611	0.6678	13909.627	-65.28	Whistle
1041	Spectrogram 1	1	5081.700223000	5082.813310000	4337.917	16974.460	1.1131	12636.543	-79.86	Whistle
1042	Spectrogram 1	1	5082.922901000	5083.284878000	2545.500	17681.729	0.3620	15136.229	-73.08	Whistle
1043	Spectrogram 1	1	5083.494977000	5084.254549000	3347.741	15984.283	0.7596	12636.542	-64.98	Whistle
1044	Spectrogram 1	1	5098.073644000	5098.242567000	4318.200	11545.500	0.1689	7227.300	-91.29	Whistle
1045	Spectrogram 1	1	5098.331050000	5098.620632000	3500.000	11000.000	0.2896	7500.000	-91.76	Whistle
1046	Spectrogram 1	1	5098.693027000	5098.821730000	3045.500	7000.000	0.1287	3954.500	-90.47	Whistle
1047	Spectrogram 1	1	5101.339477000	5102.176046000	4136.400	19227.300	0.8366	15090.900	-80.97	Whistle
1048	Spectrogram 1	1	5102.204199000	5103.321759000	4809.430	15229.862	1.1176	10420.432	-90.60	Whistle
1049	Spectrogram 1	1	5104.440413000	5104.862719000	5727.300	11863.600	0.4223	6136.300	-89.94	Whistle
1050	Spectrogram 1	1	5107.010448000	5107.794731000	4272.700	11318.200	0.7843	7045.500	-78.27	Whistle
1051	Spectrogram 1	1	5109.781583000	5110.983751000	5280.943	11681.800	1.2022	6400.857	-93.76	Bout
1052	Spectrogram 1	1	5111.603532000	5112.590539000	3772.700	12919.450	0.9870	9146.750	-89.05	Whistle
1053	Spectrogram 1	1	5114.109683000	5115.044541000	3866.405	11787.819	0.9349	7921.414	-89.60	Whistle
1054	Spectrogram 1	1	5116.811977000	5117.644616000	3630.648	14239.686	0.8326	10609.038	-86.29	Whistle
1055	Spectrogram 1	1	5118.155314000	5118.883290000	3136.400	17681.729	0.7280	14545.329	-69.05	Whistle
1056	Spectrogram 1	1	5118.987861000	5119.856605000	3727.300	13318.200	0.8687	9590.900	-85.96	Whistle
1057	Spectrogram 1	1	5120.458924000	5121.734616000	2546.169	19237.721	1.2757	16691.552	-70.26	Bout
1058	Spectrogram 1	1	5124.019340000	5124.924282000	4545.500	18106.090	0.9049	13560.590	-78.23	Whistle
1059	Spectrogram 1	1	5124.992655000	5125.994124000	2681.800	23681.800	1.0015	21000.000	-67.71	Bout
1060	Spectrogram 1	1	5127.627043000	5127.896514000	8318.200	10500.000	0.2695	2181.800	-95.24	Whistle
1061	Spectrogram 1	1	5130.209149000	5131.146267000	3772.700	19001.965	0.9371	15229.265	-80.47	Whistle
1062	Spectrogram 1	1	5131.151363000	5131.902396000	2499.018	19332.024	0.7510	16833.006	-69.56	Whistle
1063	Spectrogram 1	1	5132.200021000	5132.702767000	5363.600	11954.500	0.5027	6590.900	-95.28	Whistle
1064	Spectrogram 1	1	5134.121486000	5136.209921000	3064.833	22727.300	2.0884	19662.467	-70.50	Bout
1065	Spectrogram 1	1	5139.720895000	5140.609951000	3866.405	20416.503	0.8891	16550.098	-79.31	Whistle
1066	Spectrogram 1	1	5140.675230000	5141.370102000	2954.500	19473.477	0.6949	16518.977	-68.69	Whistle
1067	Spectrogram 1	1	5141.413835000	5144.043124000	4000.000	23000.000	2.6293	19000.000	-73.17	Bout
1068	Spectrogram 1	1	5151.444081000	5152.739249000	3500.000	22227.300	1.2952	18727.300	-72.85	Bout
1069	Spectrogram 1	1	5153.566988000	5154.550536000	4715.128	15889.980	0.9835	11174.852	-97.21	Whistle
1070	Spectrogram 1	1	5156.137848000	5157.053230000	4573.674	9901.768	0.9154	5328.094	-78.83	Whistle
1071	Spectrogram 1	1	5157.191538000	5158.559982000	2687.623	18436.149	1.3684	15748.526	-72.16	Bout
1072	Spectrogram 1	1	5158.656509000	5161.621949000	2640.472	18954.813	2.9654	16314.341	-68.64	Bout
1073	Spectrogram 1	1	5167.016856000	5170.055145000	2310.413	18483.301	3.0383	16172.888	-71.29	Bout
1074	Spectrogram 1	1	5170.267923000	5171.262670000	4337.917	10750.491	0.9947	6412.574	-73.08	Whistle
1075	Spectrogram 1	1	5171.739963000	5173.755625000	3866.405	12542.240	2.0157	8675.835	-78.65	Whistle
1076	Spectrogram 1	1	5174.115935000	5174.817079000	3866.405	15272.700	0.7011	11406.295	-87.34	Whistle
1077	Spectrogram 1	1	5175.021578000	5176.493926000	3727.300	20982.318	1.4723	17255.018	-82.31	Bout
1078	Spectrogram 1	1	5176.686794000	5177.183437000	3347.741	9713.163	0.4966	6365.422	-92.55	Whistle
1079	Spectrogram 1	1	5189.806631000	5190.592808000	4667.976	14852.652	0.7862	10184.676	-94.70	Whistle
1080	Spectrogram 1	1	5200.854969000	5201.446198000	4363.600	23636.400	0.5912	19272.800	-76.92	Whistle
1081	Spectrogram 1	1	5201.752021000	5203.378285000	4007.859	19426.326	1.6263	15418.467	-85.06	Bout
1082	Spectrogram 1	1	5203.631476000	5204.556596000	3206.287	20510.806	0.9251	17304.519	-72.31	Bout
1083	Spectrogram 1	1	5204.687902000	5205.433025000	2970.530	16644.401	0.7451	13673.871	-71.00	Bout
1084	Spectrogram 1	1	5212.104407000	5212.843722000	4715.128	17823.183	0.7393	13108.055	-72.28	Whistle
1085	Spectrogram 1	1	5213.206425000	5214.292355000	3090.900	21818.200	1.0859	18727.300	-71.64	Whistle
1086	Spectrogram 1	1	5214.937415000	5216.070065000	3454.500	20909.100	1.1326	17454.600	-71.08	Bout
1087	Spectrogram 1	1	5216.076773000	5216.725645000	3724.951	14994.106	0.6489	11269.155	-69.47	Whistle
1088	Spectrogram 1	1	5218.141251000	5219.750162000	3064.833	18500.000	1.6089	15435.167	-71.52	Bout
1089	Spectrogram 1	1	5236.525780000	5237.354304000	3181.800	10136.400	0.8285	6954.600	-87.59	Whistle
1090	Spectrogram 1	1	5239.011355000	5239.224519000	10000.000	13136.400	0.2132	3136.400	-99.40	Whistle
1091	Spectrogram 1	1	5240.608075000	5243.226609000	2829.077	19944.990	2.6185	17115.913	-65.80	Bout
1092	Spectrogram 1	1	5243.226374000	5244.648372000	2593.320	18860.511	1.4220	16267.191	-66.43	Bout
1093	Spectrogram 1	1	5244.648372000	5245.242397000	3111.984	17227.300	0.5940	14115.316	-62.85	Whistle
1094	Spectrogram 1	1	5245.245401000	5246.138303000	4136.400	19756.385	0.8929	15619.985	-78.45	Whistle
1095	Spectrogram 1	1	5256.619519000	5257.531886000	4432.220	22500.000	0.9124	18067.780	-70.13	Whistle
1096	Spectrogram 1	1	5257.576747000	5259.265268000	3017.682	20557.957	1.6885	17540.275	-68.80	Bout
1097	Spectrogram 1	1	5272.353447000	5273.338828000	4545.500	20227.300	0.9854	15681.800	-77.00	Whistle
1098	Spectrogram 1	1	5273.313567000	5273.785267000	11693.517	13296.660	0.4717	1603.143	-84.35	Whistle
1099	Spectrogram 1	1	5275.764074000	5276.620752000	4454.500	18954.500	0.8567	14500.000	-74.57	Whistle
1100	Spectrogram 1	1	5279.545950000	5280.501949000	4243.615	11504.912	0.9560	7261.297	-74.96	Whistle
1101	Spectrogram 1	1	5281.318286000	5282.307811000	4526.523	10045.500	0.9895	5518.977	-78.87	Whistle
1102	Spectrogram 1	1	5285.947690000	5286.297600000	3500.000	6545.500	0.3499	3045.500	-89.45	Whistle
1103	Spectrogram 1	1	5292.551757000	5293.502566000	4526.523	12777.996	0.9508	8251.473	-75.86	Whistle
1104	Spectrogram 1	1	5297.855499000	5298.254761000	4620.825	8392.927	0.3993	3772.102	-91.98	Whistle
1105	Spectrogram 1	1	5304.316006000	5304.905884000	3727.300	9053.045	0.5899	5325.745	-69.67	Whistle
1106	Spectrogram 1	1	5306.580838000	5307.493358000	3630.648	11681.800	0.9125	8051.152	-76.84	Whistle
1107	Spectrogram 1	1	5312.693760000	5313.699392000	4590.900	12730.845	1.0056	8139.945	-81.21	Whistle
1108	Spectrogram 1	1	5314.427227000	5315.870990000	3583.497	16000.000	1.4438	12416.503	-78.79	Bout
1109	Spectrogram 1	1	5317.769921000	5318.217874000	3536.346	4809.430	0.4480	1273.084	-83.94	Whistle
1110	Spectrogram 1	1	5324.087987000	5324.382090000	3909.100	6223.969	0.2941	2314.869	-88.91	Whistle
1111	Spectrogram 1	1	5326.054728000	5326.951626000	3863.600	12909.100	0.8969	9045.500	-81.21	Whistle
1112	Spectrogram 1	1	5327.237186000	5328.024142000	4409.100	15418.468	0.7870	11009.368	-88.87	Bout
1113	Spectrogram 1	1	5330.020449000	5331.208498000	3489.194	13768.173	1.1880	10278.979	-84.25	Bout
1114	Spectrogram 1	1	5331.948594000	5332.688690000	3724.951	11929.273	0.7401	8204.322	-92.41	Whistle
1115	Spectrogram 1	1	5333.458001000	5333.837787000	4667.976	14805.501	0.3798	10137.525	-84.84	Whistle
1116	Spectrogram 1	1	5333.909626000	5334.311823000	4045.500	13181.800	0.4022	9136.300	-80.79	Whistle
1117	Spectrogram 1	1	5338.551030000	5338.804358000	9948.919	14681.800	0.2533	4732.881	-85.75	Whistle
1118	Spectrogram 1	1	5338.852911000	5339.906376000	3724.951	14181.800	1.0535	10456.849	-82.32	Bout
1119	Spectrogram 1	1	5341.897250000	5345.260584000	2546.169	20322.200	3.3633	17776.031	-72.76	Bout
1120	Spectrogram 1	1	5345.260584000	5345.971466000	4337.917	9760.314	0.7109	5422.397	-68.72	Whistle
1121	Spectrogram 1	1	5346.010418000	5346.848286000	3583.497	20652.259	0.8379	17068.762	-75.30	Whistle
1122	Spectrogram 1	1	5358.507960000	5359.312670000	3111.984	13155.206	0.8047	10043.222	-69.01	Whistle
1123	Spectrogram 1	1	5360.112724000	5361.406363000	2829.077	13343.811	1.2936	10514.734	-70.68	Bout
1124	Spectrogram 1	1	5363.237125000	5363.997943000	2074.656	13909.627	0.7608	11834.971	-70.58	Whistle
1125	Spectrogram 1	1	5364.775746000	5365.469982000	3064.833	13768.173	0.6942	10703.340	-66.15	Whistle
1126	Spectrogram 1	1	5366.901802000	5368.437274000	3583.497	14899.804	1.5355	11316.307	-78.18	Whistle
1127	Spectrogram 1	1	5368.896696000	5369.745331000	4500.000	9618.861	0.8486	5118.861	-75.30	Whistle
1128	Spectrogram 1	1	5370.292318000	5370.920491000	3960.707	8581.532	0.6282	4620.825	-60.74	Whistle
1129	Spectrogram 1	1	5370.910753000	5371.828709000	4090.900	13956.778	0.9180	9865.878	-72.25	Bout
1130	Spectrogram 1	1	5373.260529000	5374.786518000	3206.287	15229.862	1.5260	12023.575	-59.51	Bout
1131	Spectrogram 1	1	5374.893637000	5376.588067000	2734.774	16550.098	1.6944	13815.324	-57.79	Bout
1132	Spectrogram 1	1	5376.755617000	5377.026282000	3863.600	10561.886	0.2707	6698.286	-68.59	Whistle
1133	Spectrogram 1	1	5377.065235000	5378.617786000	2923.379	13390.963	1.5526	10467.584	-63.83	Bout
1134	Spectrogram 1	1	5379.314737000	5380.805736000	2593.320	14381.139	1.4910	11787.819	-61.06	Bout
1135	Spectrogram 1	1	5380.941001000	5382.041407000	1838.900	14381.139	1.1004	12542.239	-59.26	Bout
1136	Spectrogram 1	1	5381.992716000	5382.869146000	4432.220	9571.709	0.8764	5139.489	-74.83	Whistle
1137	Spectrogram 1	1	5382.957487000	5383.950076000	1980.354	20772.700	0.9926	18792.346	-57.96	Whistle
1138	Spectrogram 1	1	5384.976514000	5387.046792000	1603.143	19944.990	2.0703	18341.847	-64.37	Bout
1139	Spectrogram 1	1	5387.212341000	5388.215366000	4479.371	11787.819	1.0030	7308.448	-77.19	Whistle
1140	Spectrogram 1	1	5390.113865000	5392.019919000	3677.800	17402.200	1.9061	13724.400	-73.05	Bout
1141	Spectrogram 1	1	5392.136777000	5393.587755000	3763.800	16361.493	1.4510	12597.693	-79.59	Bout
1142	Spectrogram 1	1	5393.597493000	5396.557877000	3159.136	16220.039	2.9604	13060.903	-74.18	Bout
1143	Spectrogram 1	1	5396.638530000	5399.450094000	3489.194	16502.947	2.8116	13013.753	-76.07	Bout
1144	Spectrogram 1	1	5399.411142000	5399.975952000	2966.800	15941.000	0.5648	12974.200	-71.72	Whistle
1145	Spectrogram 1	1	5400.014900000	5401.874878000	3583.497	18766.208	1.8600	15182.711	-58.13	Whistle
1146	Spectrogram 1	1	5402.483618000	5402.877985000	3941.000	11955.700	0.3944	8014.700	-68.19	Whistle
1147	Spectrogram 1	1	5405.828699000	5406.230108000	10893.000	22715.900	0.4014	11822.900	-68.15	Whistle
1148	Spectrogram 1	1	5407.026336000	5407.416731000	4073.800	10583.000	0.3904	6509.200	-66.80	Whistle
1149	Spectrogram 1	1	5409.879602000	5411.293505000	6176.817	15984.283	1.4139	9807.466	-60.65	Whistle
1150	Spectrogram 1	1	5412.029424000	5412.703648000	4432.220	18436.149	0.6742	14003.929	-62.68	Whistle
1151	Spectrogram 1	1	5417.356907000	5417.779443000	3542.400	21564.600	0.4225	18022.200	-74.03	Whistle
1152	Spectrogram 1	1	5420.601252000	5421.508328000	3960.707	22349.705	0.9071	18388.998	-60.40	Whistle
1153	Spectrogram 1	1	5423.201996000	5424.335802000	3542.400	22893.000	1.1338	19350.600	-58.34	Whistle
1154	Spectrogram 1	1	5424.733692000	5426.054118000	3394.892	20416.503	1.3204	17021.611	-56.78	Whistle
1155	Spectrogram 1	1	5428.624549000	5429.698496000	5280.943	15371.316	1.0739	10090.373	-59.97	Whistle
1156	Spectrogram 1	1	5431.230188000	5431.744274000	5446.500	21312.377	0.5141	15865.877	-52.98	Whistle
1157	Spectrogram 1	1	5432.355145000	5433.027073000	5516.699	21642.436	0.6719	16125.737	-54.23	Whistle
1158	Spectrogram 1	1	5433.455549000	5434.997806000	6082.515	22848.700	1.5423	16766.185	-51.39	Whistle
1159	Spectrogram 1	1	5435.444990000	5436.961268000	5516.699	22915.521	1.5163	17398.822	-50.56	Whistle
1160	Spectrogram 1	1	5437.173870000	5439.317889000	5611.002	22726.916	2.1440	17115.914	-45.80	Whistle
1161	Spectrogram 1	1	5439.824271000	5441.323939000	5563.851	22494.500	1.4997	16930.649	-44.52	Whistle
1162	Spectrogram 1	1	5442.638677000	5443.473186000	6376.400	22760.100	0.8345	16383.700	-50.87	Whistle
1163	Spectrogram 1	1	5443.680933000	5443.923891000	13151.300	17402.200	0.2430	4250.900	-58.82	Whistle
1164	Spectrogram 1	1	5444.490796000	5445.180939000	5756.500	21431.700	0.6901	15675.200	-44.47	Whistle
1165	Spectrogram 1	1	5445.663334000	5446.152772000	5800.700	21431.700	0.4894	15631.000	-43.74	Whistle
1166	Spectrogram 1	1	5453.283078000	5453.533078000	5402.200	10844.794	0.2500	5442.594	-50.96	Whistle
1167	Spectrogram 1	1	5454.212658000	5454.723572000	5705.305	13485.265	0.5109	7779.960	-48.85	Whistle
1168	Spectrogram 1	1	5455.371113000	5455.930974000	5269.400	22273.100	0.5599	17003.700	-54.12	Whistle
1169	Spectrogram 1	1	5457.082385000	5457.342949000	5048.000	8634.700	0.2606	3586.700	-76.94	Whistle
1170	Spectrogram 1	1	5457.642248000	5458.054221000	5003.700	8059.000	0.4120	3055.300	-70.60	Whistle
1171	Spectrogram 1	1	5487.360653000	5487.881819000	6554.028	14428.291	0.5212	7874.263	-54.74	Whistle
1172	Spectrogram 1	1	5489.198686000	5489.494462000	6506.876	20856.100	0.2958	14349.224	-61.17	Whistle
1173	Spectrogram 1	1	5489.819701000	5490.141059000	4903.733	22715.900	0.3214	17812.167	-64.96	Whistle
1174	Spectrogram 1	1	5501.276190000	5501.459289000	6553.500	9476.000	0.1831	2922.500	-65.83	Whistle
1175	Spectrogram 1	1	5504.216338000	5504.424086000	8900.400	10326.130	0.2077	1425.730	-69.11	Whistle
1176	Spectrogram 1	1	5509.286169000	5510.337885000	7591.356	11410.609	1.0517	3819.253	-76.83	Whistle
1177	Spectrogram 1	1	5539.251661000	5540.068565000	7704.800	20634.700	0.8169	12929.900	-69.40	Whistle
1178	Spectrogram 1	1	5540.079128000	5540.367861000	6129.666	9901.768	0.2887	3772.102	-74.15	Whistle
1179	Spectrogram 1	1	5551.618504000	5552.222266000	10007.400	14758.350	0.6038	4750.950	-65.73	Whistle
1180	Spectrogram 1	1	5582.012363000	5582.529970000	8501.800	10937.300	0.5176	2435.500	-75.58	Whistle
1181	Spectrogram 1	1	5600.601171000	5601.204933000	1886.051	12730.845	0.6038	10844.794	-53.10	Whistle
1182	Spectrogram 1	1	5604.126365000	5604.837247000	3347.741	11410.609	0.7109	8062.868	-58.98	Whistle
1183	Spectrogram 1	1	5605.119652000	5605.744832000	4826.600	12919.450	0.6252	8092.850	-52.04	Whistle
1184	Spectrogram 1	1	5606.410329000	5607.026527000	6066.400	23247.200	0.6162	17180.800	-54.09	Whistle
1185	Spectrogram 1	1	5607.737797000	5608.342965000	5893.910	22627.300	0.6052	16733.390	-50.95	Whistle
1186	Spectrogram 1	1	5609.906819000	5610.523017000	6376.400	14946.955	0.6162	8570.555	-60.99	Whistle
1187	Spectrogram 1	1	5611.875135000	5612.978303000	4432.220	14805.501	1.1032	10373.281	-49.77	Whistle
1188	Spectrogram 1	1	5613.442041000	5613.723732000	6597.800	14258.300	0.2817	7660.500	-56.34	Whistle
1189	Spectrogram 1	1	5614.399792000	5615.304724000	3586.700	15409.600	0.9049	11822.900	-50.99	Whistle
1190	Spectrogram 1	1	5615.724448000	5616.785902000	4620.825	23424.400	1.0615	18803.575	-53.58	Whistle
1191	Spectrogram 1	1	5617.360450000	5617.977264000	3985.200	22627.300	0.6168	18642.100	-47.92	Whistle
1192	Spectrogram 1	1	5618.567975000	5620.706145000	5233.792	12730.845	2.1382	7497.053	-56.85	Bout
1193	Spectrogram 1	1	5620.952623000	5622.989043000	3819.253	18483.301	2.0364	14664.048	-59.42	Bout
1194	Spectrogram 1	1	5623.459674000	5623.695590000	7394.800	13239.900	0.2359	5845.100	-55.17	Whistle
1195	Spectrogram 1	1	5623.808266000	5624.128689000	7572.000	12797.000	0.3204	5225.000	-58.47	Whistle
1196	Spectrogram 1	1	5627.572364000	5628.149830000	6199.300	15371.316	0.5775	9172.016	-56.13	Whistle
1197	Spectrogram 1	1	5629.801243000	5630.758992000	6554.028	14899.804	0.9577	8345.776	-55.21	Whistle
1198	Spectrogram 1	1	5669.241510000	5669.621793000	11690.000	21741.700	0.3803	10051.700	-74.83	Whistle
1199	Spectrogram 1	1	5673.627188000	5673.948546000	10373.281	11552.063	0.3214	1178.782	-66.55	Whistle
1200	Spectrogram 1	1	5686.234520000	5686.706352000	5756.500	14656.800	0.4718	8900.300	-62.41	Whistle
1201	Spectrogram 1	1	5687.752131000	5688.065512000	10140.200	15453.900	0.3134	5313.700	-55.07	Whistle
1202	Spectrogram 1	1	5748.891415000	5749.514653000	9807.466	11834.971	0.6232	2027.505	-70.41	Whistle
1203	Spectrogram 1	1	5751.445998000	5753.049586000	5045.187	9996.071	1.6036	4950.884	-67.95	Whistle
1204	Spectrogram 1	1	5753.721515000	5754.365021000	6176.817	13461.300	0.6435	7284.483	-68.16	Whistle
1205	Spectrogram 1	1	5754.451873000	5755.211446000	5233.792	7827.112	0.7596	2593.320	-67.09	Whistle
1206	Spectrogram 1	1	5797.698795000	5797.971462000	6836.935	9996.071	0.2727	3159.136	-58.16	Whistle
1207	Spectrogram 1	1	5801.678556000	5802.115176000	6332.100	22937.300	0.4366	16605.200	-62.84	Whistle
1208	Spectrogram 1	1	5802.928157000	5803.541658000	6642.100	22583.000	0.6135	15940.900	-54.32	Whistle
1209	Spectrogram 1	1	5813.308977000	5814.126978000	5988.212	16880.157	0.8180	10891.945	-73.94	Bout
1210	Spectrogram 1	1	5814.903946000	5815.101130000	5756.500	11646.365	0.1972	5889.865	-71.40	Whistle
1211	Spectrogram 1	1	5908.985858000	5909.287739000	2121.807	3206.287	0.3019	1084.480	-63.58	Whistle
1212	Spectrogram 1	1	5910.767931000	5911.342480000	2027.505	9666.012	0.5745	7638.507	-66.44	Whistle
1213	Spectrogram 1	1	5919.950964000	5920.827394000	3724.951	20416.503	0.8764	16691.552	-55.80	Whistle
1214	Spectrogram 1	1	5921.401942000	5922.570515000	3772.102	20746.562	1.1686	16974.460	-56.60	Whistle
1215	Spectrogram 1	1	5923.261920000	5924.372064000	4149.312	19662.083	1.1101	15512.771	-52.09	Whistle
1216	Spectrogram 1	1	5925.043994000	5925.842518000	3819.253	20180.747	0.7985	16361.494	-52.12	Whistle
1217	Spectrogram 1	1	5927.497996000	5928.101759000	6365.422	20888.016	0.6038	14522.594	-56.19	Whistle
1218	Spectrogram 1	1	5940.342556000	5940.663913000	7166.994	14098.232	0.3214	6931.238	-61.81	Whistle
1219	Spectrogram 1	1	5945.795895000	5946.795220000	11335.800	14051.081	0.9993	2715.281	-69.95	Whistle
1220	Spectrogram 1	1	5950.508265000	5951.900815000	5422.397	19001.965	1.3925	13579.568	-68.16	Whistle
1221	Spectrogram 1	1	5952.185153000	5953.516142000	9476.000	14701.100	1.3310	5225.100	-70.01	Whistle
1222	Spectrogram 1	1	5954.656699000	5956.555629000	7497.053	11882.122	1.8989	4385.069	-63.93	Whistle
1223	Spectrogram 1	1	5957.918964000	5958.902513000	8298.625	13249.509	0.9835	4950.884	-65.76	Whistle
1224	Spectrogram 1	1	5963.362564000	5964.725899000	3630.648	18058.939	1.3633	14428.291	-62.73	Whistle
1225	Spectrogram 1	1	5971.639953000	5972.876692000	12165.029	16361.493	1.2367	4196.464	-66.96	Whistle
